id,source,sched_dep_time,sched_arr_time,id,flight,act_dep_time,act_arr_time
549,boston,3:50 PM,6:23 PM,549,UA-2906-PHL-MCO,4:28 PM,6:38 PM
550,travelocity,3:50 PM,6:23 PM,550,UA-2906-PHL-MCO,4:28 PM,6:38 PM
551,orbitz,3:50 PM,6:23 PM,551,UA-2906-PHL-MCO,4:28 PM,6:38 PM
552,weather,3:50 PM,6:23 PM,552,UA-2906-PHL-MCO,4:28 PM,6:38 PM
553,ifly,3:50 PM,6:23 PM,553,UA-2906-PHL-MCO,4:28 PM,6:38 PM
554,flightarrival,3:50 PM,6:23 PM,554,UA-2906-PHL-MCO,4:28 PM,6:38 PM
555,ua,3:27 PM,5:05 PM,555,UA-2830-MCO-CLT,3:27 PM,5:17 PM
556,airtravelcenter,3:27 PM,5:05 PM,556,UA-2830-MCO-CLT,3:27 PM,5:17 PM
557,myrateplan,3:27 PM,5:05 PM,557,UA-2830-MCO-CLT,3:27 PM,5:17 PM
558,helloflight,3:27 PM,5:05 PM,558,UA-2830-MCO-CLT,3:27 PM,5:17 PM
559,flytecomm,3:27 PM,5:05 PM,559,UA-2830-MCO-CLT,3:27 PM,5:17 PM
560,flights,3:27 PM,5:05 PM,560,UA-2830-MCO-CLT,3:27 PM,5:17 PM
561,businesstravellogue,3:27 PM,5:05 PM,561,UA-2830-MCO-CLT,3:27 PM,5:17 PM
562,flylouisville,3:27 PM,5:05 PM,562,UA-2830-MCO-CLT,3:27 PM,5:17 PM
563,flightstats,3:27 PM,5:05 PM,563,UA-2830-MCO-CLT,3:27 PM,5:17 PM
564,quicktrip,3:27 PM,5:05 PM,564,UA-2830-MCO-CLT,3:27 PM,5:17 PM
565,world-flight-tracker,3:27 PM,5:05 PM,565,UA-2830-MCO-CLT,3:27 PM,5:17 PM
566,flightview,3:27 PM,5:05 PM,566,UA-2830-MCO-CLT,3:27 PM,5:17 PM
567,panynj,3:27 PM,5:05 PM,567,UA-2830-MCO-CLT,3:27 PM,5:17 PM
568,gofox,3:27 PM,5:05 PM,568,UA-2830-MCO-CLT,3:27 PM,5:17 PM
569,foxbusiness,3:27 PM,5:05 PM,569,UA-2830-MCO-CLT,3:27 PM,5:17 PM
570,allegiantair,3:27 PM,5:05 PM,570,UA-2830-MCO-CLT,3:27 PM,5:17 PM
571,boston,3:27 PM,5:05 PM,571,UA-2830-MCO-CLT,3:27 PM,5:17 PM
572,travelocity,3:27 PM,5:05 PM,572,UA-2830-MCO-CLT,3:27 PM,5:17 PM
573,orbitz,3:27 PM,5:05 PM,573,UA-2830-MCO-CLT,3:27 PM,5:17 PM
574,weather,3:27 PM,5:05 PM,574,UA-2830-MCO-CLT,3:27 PM,5:17 PM
575,mytripandmore,3:27 PM,5:05 PM,575,UA-2830-MCO-CLT,3:27 PM,5:17 PM
576,ua,7:05 AM,10:31 AM,576,UA-2515-DFW-CLT,7:05 AM,10:47 AM
577,airtravelcenter,7:05 AM,10:31 AM,577,UA-2515-DFW-CLT,7:05 AM,10:47 AM
578,myrateplan,7:05 AM,10:31 AM,578,UA-2515-DFW-CLT,7:05 AM,10:47 AM
579,helloflight,7:05 AM,10:31 AM,579,UA-2515-DFW-CLT,7:05 AM,10:47 AM
580,flytecomm,7:05 AM,10:31 AM,580,UA-2515-DFW-CLT,7:05 AM,10:47 AM
581,flights,7:05 AM,10:31 AM,581,UA-2515-DFW-CLT,7:05 AM,10:47 AM
582,businesstravellogue,7:05 AM,10:31 AM,582,UA-2515-DFW-CLT,7:05 AM,10:47 AM
583,flylouisville,7:05 AM,10:31 AM,583,UA-2515-DFW-CLT,7:05 AM,10:47 AM
584,flightstats,7:05 AM,10:31 AM,584,UA-2515-DFW-CLT,7:05 AM,10:47 AM
585,quicktrip,7:05 AM,10:31 AM,585,UA-2515-DFW-CLT,7:05 AM,10:47 AM
586,flightview,7:05 AM,10:31 AM,586,UA-2515-DFW-CLT,7:05 AM,10:47 AM
587,panynj,7:05 AM,10:31 AM,587,UA-2515-DFW-CLT,7:05 AM,10:47 AM
588,gofox,7:05 AM,10:31 AM,588,UA-2515-DFW-CLT,7:05 AM,10:47 AM
589,foxbusiness,7:05 AM,10:31 AM,589,UA-2515-DFW-CLT,7:05 AM,10:47 AM
590,allegiantair,7:05 AM,10:31 AM,590,UA-2515-DFW-CLT,7:05 AM,10:47 AM
591,boston,7:05 AM,10:31 AM,591,UA-2515-DFW-CLT,7:05 AM,10:47 AM
592,travelocity,7:05 AM,10:31 AM,592,UA-2515-DFW-CLT,7:05 AM,10:47 AM
593,orbitz,7:05 AM,10:31 AM,593,UA-2515-DFW-CLT,7:05 AM,10:47 AM
594,weather,7:05 AM,10:31 AM,594,UA-2515-DFW-CLT,7:05 AM,10:47 AM
595,mytripandmore,7:05 AM,10:31 AM,595,UA-2515-DFW-CLT,7:05 AM,10:47 AM
596,flightarrival,7:05 AM,10:31 AM,596,UA-2515-DFW-CLT,7:05 AM,10:47 AM
597,aa,1:05 PM,2:35 PM,597,AA-789-ORD-DEN,1:19 PM,3:13 PM
598,flightexplorer,1:05 PM,2:35 PM,598,AA-789-ORD-DEN,1:19 PM,3:13 PM
599,airtravelcenter,1:05 PM,2:35 PM,599,AA-789-ORD-DEN,1:19 PM,3:13 PM
600,myrateplan,1:05 PM,2:35 PM,600,AA-789-ORD-DEN,1:19 PM,3:13 PM
601,helloflight,1:05 PM,2:35 PM,601,AA-789-ORD-DEN,1:19 PM,3:13 PM
602,flytecomm,1:05 PM,2:35 PM,602,AA-789-ORD-DEN,1:19 PM,3:13 PM
603,flightaware,1:05 PM,2:35 PM,603,AA-789-ORD-DEN,1:19 PM,3:13 PM
604,wunderground,1:05 PM,2:35 PM,604,AA-789-ORD-DEN,1:19 PM,3:13 PM
605,flights,1:05 PM,2:35 PM,605,AA-789-ORD-DEN,1:19 PM,3:13 PM
606,businesstravellogue,1:05 PM,2:35 PM,606,AA-789-ORD-DEN,1:19 PM,3:13 PM
607,flylouisville,1:05 PM,2:35 PM,607,AA-789-ORD-DEN,1:19 PM,3:13 PM
608,flightstats,1:05 PM,2:35 PM,608,AA-789-ORD-DEN,1:19 PM,3:13 PM
609,quicktrip,1:05 PM,2:35 PM,609,AA-789-ORD-DEN,1:19 PM,3:13 PM
610,world-flight-tracker,1:05 PM,2:35 PM,610,AA-789-ORD-DEN,1:19 PM,3:13 PM
611,flightview,1:05 PM,2:35 PM,611,AA-789-ORD-DEN,1:19 PM,3:13 PM
612,panynj,1:05 PM,2:35 PM,612,AA-789-ORD-DEN,1:19 PM,3:13 PM
613,gofox,1:05 PM,2:35 PM,613,AA-789-ORD-DEN,1:19 PM,3:13 PM
614,foxbusiness,1:05 PM,2:35 PM,614,AA-789-ORD-DEN,1:19 PM,3:13 PM
615,allegiantair,1:05 PM,2:35 PM,615,AA-789-ORD-DEN,1:19 PM,3:13 PM
616,boston,1:05 PM,2:35 PM,616,AA-789-ORD-DEN,1:19 PM,3:13 PM
617,travelocity,1:05 PM,2:35 PM,617,AA-789-ORD-DEN,1:19 PM,3:13 PM
618,orbitz,1:05 PM,2:35 PM,618,AA-789-ORD-DEN,1:19 PM,3:13 PM
619,weather,1:05 PM,2:35 PM,619,AA-789-ORD-DEN,1:19 PM,3:13 PM
620,den,1:05 PM,2:35 PM,620,AA-789-ORD-DEN,1:19 PM,3:13 PM
621,ord,1:05 PM,2:35 PM,621,AA-789-ORD-DEN,1:19 PM,3:13 PM
622,ifly,1:05 PM,2:35 PM,622,AA-789-ORD-DEN,1:19 PM,3:13 PM
623,usatoday,1:05 PM,2:35 PM,623,AA-789-ORD-DEN,1:19 PM,3:13 PM
624,flightwise,1:05 PM,2:35 PM,624,AA-789-ORD-DEN,1:19 PM,3:13 PM
625,ua,2:30 PM,7:03 PM,625,UA-62-IAH-EWR,2:48 PM,7:10 PM
626,airtravelcenter,2:30 PM,7:03 PM,626,UA-62-IAH-EWR,2:48 PM,7:10 PM
627,myrateplan,2:30 PM,7:03 PM,627,UA-62-IAH-EWR,2:48 PM,7:10 PM
628,helloflight,2:30 PM,7:03 PM,628,UA-62-IAH-EWR,2:48 PM,7:10 PM
629,flytecomm,2:30 PM,7:03 PM,629,UA-62-IAH-EWR,2:48 PM,7:10 PM
630,flights,2:30 PM,7:03 PM,630,UA-62-IAH-EWR,2:48 PM,7:10 PM
631,businesstravellogue,2:30 PM,7:03 PM,631,UA-62-IAH-EWR,2:48 PM,7:10 PM
632,flylouisville,2:30 PM,7:03 PM,632,UA-62-IAH-EWR,2:48 PM,7:10 PM
633,flightstats,2:30 PM,7:03 PM,633,UA-62-IAH-EWR,2:48 PM,7:10 PM
634,quicktrip,2:30 PM,7:03 PM,634,UA-62-IAH-EWR,2:48 PM,7:10 PM
635,flightview,2:30 PM,7:03 PM,635,UA-62-IAH-EWR,2:48 PM,7:10 PM
636,panynj,2:30 PM,7:03 PM,636,UA-62-IAH-EWR,2:48 PM,7:10 PM
637,gofox,2:30 PM,7:03 PM,637,UA-62-IAH-EWR,2:48 PM,7:10 PM
638,foxbusiness,2:30 PM,7:03 PM,638,UA-62-IAH-EWR,2:48 PM,7:10 PM
639,allegiantair,2:30 PM,7:03 PM,639,UA-62-IAH-EWR,2:48 PM,7:10 PM
640,boston,2:30 PM,7:03 PM,640,UA-62-IAH-EWR,2:48 PM,7:10 PM
641,travelocity,2:30 PM,7:03 PM,641,UA-62-IAH-EWR,2:48 PM,7:10 PM
642,orbitz,2:30 PM,7:03 PM,642,UA-62-IAH-EWR,2:48 PM,7:10 PM
643,weather,2:30 PM,7:03 PM,643,UA-62-IAH-EWR,2:48 PM,7:10 PM
644,ifly,2:30 PM,7:03 PM,644,UA-62-IAH-EWR,2:48 PM,7:10 PM
645,CO,5:30 PM,6:40 PM,645,CO-4888-IAH-DAL,5:30 PM,6:40 PM
646,flightexplorer,5:30 PM,6:40 PM,646,CO-4888-IAH-DAL,5:30 PM,6:40 PM
647,flightexplorer,5:30 PM,6:40 PM,647,CO-4888-IAH-DAL,5:30 PM,6:40 PM
648,airtravelcenter,5:30 PM,6:40 PM,648,CO-4888-IAH-DAL,5:30 PM,6:40 PM
649,myrateplan,5:30 PM,6:40 PM,649,CO-4888-IAH-DAL,5:30 PM,6:40 PM
650,helloflight,5:30 PM,6:40 PM,650,CO-4888-IAH-DAL,5:30 PM,6:40 PM
651,flytecomm,5:30 PM,6:40 PM,651,CO-4888-IAH-DAL,5:30 PM,6:40 PM
652,flightaware,5:30 PM,6:40 PM,652,CO-4888-IAH-DAL,5:30 PM,6:40 PM
653,wunderground,5:30 PM,6:40 PM,653,CO-4888-IAH-DAL,5:30 PM,6:40 PM
654,flights,5:30 PM,6:40 PM,654,CO-4888-IAH-DAL,5:30 PM,6:40 PM
655,flights,5:30 PM,6:40 PM,655,CO-4888-IAH-DAL,5:30 PM,6:40 PM
656,businesstravellogue,5:30 PM,6:40 PM,656,CO-4888-IAH-DAL,5:30 PM,6:40 PM
657,businesstravellogue,5:30 PM,6:40 PM,657,CO-4888-IAH-DAL,5:30 PM,6:40 PM
658,flylouisville,5:30 PM,6:40 PM,658,CO-4888-IAH-DAL,5:30 PM,6:40 PM
659,flylouisville,5:30 PM,6:40 PM,659,CO-4888-IAH-DAL,5:30 PM,6:40 PM
660,flightstats,5:30 PM,6:40 PM,660,CO-4888-IAH-DAL,5:30 PM,6:40 PM
661,quicktrip,5:30 PM,6:40 PM,661,CO-4888-IAH-DAL,5:30 PM,6:40 PM
662,flightview,5:30 PM,6:40 PM,662,CO-4888-IAH-DAL,5:30 PM,6:40 PM
663,flightview,5:30 PM,6:40 PM,663,CO-4888-IAH-DAL,5:30 PM,6:40 PM
664,panynj,5:30 PM,6:40 PM,664,CO-4888-IAH-DAL,5:30 PM,6:40 PM
665,panynj,5:30 PM,6:40 PM,665,CO-4888-IAH-DAL,5:30 PM,6:40 PM
666,gofox,5:30 PM,6:40 PM,666,CO-4888-IAH-DAL,5:30 PM,6:40 PM
667,gofox,5:30 PM,6:40 PM,667,CO-4888-IAH-DAL,5:30 PM,6:40 PM
668,foxbusiness,5:30 PM,6:40 PM,668,CO-4888-IAH-DAL,5:30 PM,6:40 PM
669,foxbusiness,5:30 PM,6:40 PM,669,CO-4888-IAH-DAL,5:30 PM,6:40 PM
670,allegiantair,5:30 PM,6:40 PM,670,CO-4888-IAH-DAL,5:30 PM,6:40 PM
671,allegiantair,5:30 PM,6:40 PM,671,CO-4888-IAH-DAL,5:30 PM,6:40 PM
672,boston,5:30 PM,6:40 PM,672,CO-4888-IAH-DAL,5:30 PM,6:40 PM
673,boston,5:30 PM,6:40 PM,673,CO-4888-IAH-DAL,5:30 PM,6:40 PM
674,orbitz,5:30 PM,6:40 PM,674,CO-4888-IAH-DAL,5:30 PM,6:40 PM
675,usatoday,5:30 PM,6:40 PM,675,CO-4888-IAH-DAL,5:30 PM,6:40 PM
676,flightarrival,5:30 PM,6:40 PM,676,CO-4888-IAH-DAL,5:30 PM,6:40 PM
677,ua,12:57 PM,5:15 PM,677,UA-248-PHX-ORD,12:57 PM,4:59 PM
678,ua,12:57 PM,5:15 PM,678,UA-248-PHX-ORD,12:57 PM,4:59 PM
679,flightexplorer,12:57 PM,5:15 PM,679,UA-248-PHX-ORD,12:57 PM,4:59 PM
680,flightexplorer,12:57 PM,5:15 PM,680,UA-248-PHX-ORD,12:57 PM,4:59 PM
681,airtravelcenter,12:57 PM,5:15 PM,681,UA-248-PHX-ORD,12:57 PM,4:59 PM
682,airtravelcenter,12:57 PM,5:15 PM,682,UA-248-PHX-ORD,12:57 PM,4:59 PM
683,myrateplan,12:57 PM,5:15 PM,683,UA-248-PHX-ORD,12:57 PM,4:59 PM
684,myrateplan,12:57 PM,5:15 PM,684,UA-248-PHX-ORD,12:57 PM,4:59 PM
685,helloflight,12:57 PM,5:15 PM,685,UA-248-PHX-ORD,12:57 PM,4:59 PM
686,helloflight,12:57 PM,5:15 PM,686,UA-248-PHX-ORD,12:57 PM,4:59 PM
687,flytecomm,12:57 PM,5:15 PM,687,UA-248-PHX-ORD,12:57 PM,4:59 PM
688,flytecomm,12:57 PM,5:15 PM,688,UA-248-PHX-ORD,12:57 PM,4:59 PM
689,flights,12:57 PM,5:15 PM,689,UA-248-PHX-ORD,12:57 PM,4:59 PM
690,flights,12:57 PM,5:15 PM,690,UA-248-PHX-ORD,12:57 PM,4:59 PM
691,businesstravellogue,12:57 PM,5:15 PM,691,UA-248-PHX-ORD,12:57 PM,4:59 PM
692,businesstravellogue,12:57 PM,5:15 PM,692,UA-248-PHX-ORD,12:57 PM,4:59 PM
693,flylouisville,12:57 PM,5:15 PM,693,UA-248-PHX-ORD,12:57 PM,4:59 PM
694,flylouisville,12:57 PM,5:15 PM,694,UA-248-PHX-ORD,12:57 PM,4:59 PM
695,flightstats,12:57 PM,5:15 PM,695,UA-248-PHX-ORD,12:57 PM,4:59 PM
696,quicktrip,12:57 PM,5:15 PM,696,UA-248-PHX-ORD,12:57 PM,4:59 PM
697,flightview,12:57 PM,5:15 PM,697,UA-248-PHX-ORD,12:57 PM,4:59 PM
698,flightview,12:57 PM,5:15 PM,698,UA-248-PHX-ORD,12:57 PM,4:59 PM
699,panynj,12:57 PM,5:15 PM,699,UA-248-PHX-ORD,12:57 PM,4:59 PM
700,panynj,12:57 PM,5:15 PM,700,UA-248-PHX-ORD,12:57 PM,4:59 PM
701,gofox,12:57 PM,5:15 PM,701,UA-248-PHX-ORD,12:57 PM,4:59 PM
702,gofox,12:57 PM,5:15 PM,702,UA-248-PHX-ORD,12:57 PM,4:59 PM
703,foxbusiness,12:57 PM,5:15 PM,703,UA-248-PHX-ORD,12:57 PM,4:59 PM
704,foxbusiness,12:57 PM,5:15 PM,704,UA-248-PHX-ORD,12:57 PM,4:59 PM
705,allegiantair,12:57 PM,5:15 PM,705,UA-248-PHX-ORD,12:57 PM,4:59 PM
706,allegiantair,12:57 PM,5:15 PM,706,UA-248-PHX-ORD,12:57 PM,4:59 PM
707,boston,12:57 PM,5:15 PM,707,UA-248-PHX-ORD,12:57 PM,4:59 PM
708,boston,12:57 PM,5:15 PM,708,UA-248-PHX-ORD,12:57 PM,4:59 PM
709,orbitz,12:57 PM,5:15 PM,709,UA-248-PHX-ORD,12:57 PM,4:59 PM
710,orbitz,12:57 PM,5:15 PM,710,UA-248-PHX-ORD,12:57 PM,4:59 PM
711,ord,12:57 PM,5:15 PM,711,UA-248-PHX-ORD,12:57 PM,4:59 PM
712,usatoday,12:57 PM,5:15 PM,712,UA-248-PHX-ORD,12:57 PM,4:59 PM
713,aa,10:40 AM,2:45 PM,713,AA-2050-ORD-MIA,11:05 AM,2:46 PM
714,flightexplorer,10:40 AM,2:45 PM,714,AA-2050-ORD-MIA,11:05 AM,2:46 PM
715,airtravelcenter,10:40 AM,2:45 PM,715,AA-2050-ORD-MIA,11:05 AM,2:46 PM
716,myrateplan,10:40 AM,2:45 PM,716,AA-2050-ORD-MIA,11:05 AM,2:46 PM
717,helloflight,10:40 AM,2:45 PM,717,AA-2050-ORD-MIA,11:05 AM,2:46 PM
718,flytecomm,10:40 AM,2:45 PM,718,AA-2050-ORD-MIA,11:05 AM,2:46 PM
719,flightaware,10:40 AM,2:45 PM,719,AA-2050-ORD-MIA,11:05 AM,2:46 PM
720,wunderground,10:40 AM,2:45 PM,720,AA-2050-ORD-MIA,11:05 AM,2:46 PM
721,flights,10:40 AM,2:45 PM,721,AA-2050-ORD-MIA,11:05 AM,2:46 PM
722,businesstravellogue,10:40 AM,2:45 PM,722,AA-2050-ORD-MIA,11:05 AM,2:46 PM
723,flylouisville,10:40 AM,2:45 PM,723,AA-2050-ORD-MIA,11:05 AM,2:46 PM
724,flightstats,10:40 AM,2:45 PM,724,AA-2050-ORD-MIA,11:05 AM,2:46 PM
725,quicktrip,10:40 AM,2:45 PM,725,AA-2050-ORD-MIA,11:05 AM,2:46 PM
726,world-flight-tracker,10:40 AM,2:45 PM,726,AA-2050-ORD-MIA,11:05 AM,2:46 PM
727,flightview,10:40 AM,2:45 PM,727,AA-2050-ORD-MIA,11:05 AM,2:46 PM
728,panynj,10:40 AM,2:45 PM,728,AA-2050-ORD-MIA,11:05 AM,2:46 PM
729,gofox,10:40 AM,2:45 PM,729,AA-2050-ORD-MIA,11:05 AM,2:46 PM
730,foxbusiness,10:40 AM,2:45 PM,730,AA-2050-ORD-MIA,11:05 AM,2:46 PM
731,allegiantair,10:40 AM,2:45 PM,731,AA-2050-ORD-MIA,11:05 AM,2:46 PM
732,boston,10:40 AM,2:45 PM,732,AA-2050-ORD-MIA,11:05 AM,2:46 PM
733,travelocity,10:40 AM,2:45 PM,733,AA-2050-ORD-MIA,11:05 AM,2:46 PM
734,orbitz,10:40 AM,2:45 PM,734,AA-2050-ORD-MIA,11:05 AM,2:46 PM
735,weather,10:40 AM,2:45 PM,735,AA-2050-ORD-MIA,11:05 AM,2:46 PM
736,ord,10:40 AM,2:45 PM,736,AA-2050-ORD-MIA,11:05 AM,2:46 PM
737,mia,10:40 AM,2:45 PM,737,AA-2050-ORD-MIA,11:05 AM,2:46 PM
738,ifly,10:40 AM,2:45 PM,738,AA-2050-ORD-MIA,11:05 AM,2:46 PM
739,usatoday,10:40 AM,2:45 PM,739,AA-2050-ORD-MIA,11:05 AM,2:46 PM
740,flightarrival,10:40 AM,2:45 PM,740,AA-2050-ORD-MIA,11:05 AM,2:46 PM
741,CO,2:30 PM,7:03 PM,741,CO-62-IAH-EWR,2:48 PM,7:10 PM
742,airtravelcenter,2:30 PM,7:03 PM,742,CO-62-IAH-EWR,2:48 PM,7:10 PM
743,myrateplan,2:30 PM,7:03 PM,743,CO-62-IAH-EWR,2:48 PM,7:10 PM
744,helloflight,2:30 PM,7:03 PM,744,CO-62-IAH-EWR,2:48 PM,7:10 PM
745,flytecomm,2:30 PM,7:03 PM,745,CO-62-IAH-EWR,2:48 PM,7:10 PM
746,flights,2:30 PM,7:03 PM,746,CO-62-IAH-EWR,2:48 PM,7:10 PM
747,businesstravellogue,2:30 PM,7:03 PM,747,CO-62-IAH-EWR,2:48 PM,7:10 PM
748,flylouisville,2:30 PM,7:03 PM,748,CO-62-IAH-EWR,2:48 PM,7:10 PM
749,flightstats,2:30 PM,7:03 PM,749,CO-62-IAH-EWR,2:48 PM,7:10 PM
750,quicktrip,2:30 PM,7:03 PM,750,CO-62-IAH-EWR,2:48 PM,7:10 PM
751,flightview,2:30 PM,7:03 PM,751,CO-62-IAH-EWR,2:48 PM,7:10 PM
752,panynj,2:30 PM,7:03 PM,752,CO-62-IAH-EWR,2:48 PM,7:10 PM
753,gofox,2:30 PM,7:03 PM,753,CO-62-IAH-EWR,2:48 PM,7:10 PM
754,foxbusiness,2:30 PM,7:03 PM,754,CO-62-IAH-EWR,2:48 PM,7:10 PM
755,allegiantair,2:30 PM,7:03 PM,755,CO-62-IAH-EWR,2:48 PM,7:10 PM
756,boston,2:30 PM,7:03 PM,756,CO-62-IAH-EWR,2:48 PM,7:10 PM
757,travelocity,2:30 PM,7:03 PM,757,CO-62-IAH-EWR,2:48 PM,7:10 PM
758,orbitz,2:30 PM,7:03 PM,758,CO-62-IAH-EWR,2:48 PM,7:10 PM
759,weather,2:30 PM,7:03 PM,759,CO-62-IAH-EWR,2:48 PM,7:10 PM
760,mytripandmore,2:30 PM,7:03 PM,760,CO-62-IAH-EWR,2:48 PM,7:10 PM
761,flightarrival,2:30 PM,7:03 PM,761,CO-62-IAH-EWR,2:48 PM,7:10 PM
762,aa,7:10 AM,10:45 AM,762,AA-59-JFK-SFO,7:39 AM,11:12 AM
763,flightexplorer,7:10 AM,10:45 AM,763,AA-59-JFK-SFO,7:39 AM,11:12 AM
764,airtravelcenter,7:10 AM,10:45 AM,764,AA-59-JFK-SFO,7:39 AM,11:12 AM
765,myrateplan,7:10 AM,10:45 AM,765,AA-59-JFK-SFO,7:39 AM,11:12 AM
766,helloflight,7:10 AM,10:45 AM,766,AA-59-JFK-SFO,7:39 AM,11:12 AM
767,flytecomm,7:10 AM,10:45 AM,767,AA-59-JFK-SFO,7:39 AM,11:12 AM
768,flightaware,7:10 AM,10:45 AM,768,AA-59-JFK-SFO,7:39 AM,11:12 AM
769,wunderground,7:10 AM,10:45 AM,769,AA-59-JFK-SFO,7:39 AM,11:12 AM
770,flights,7:10 AM,10:45 AM,770,AA-59-JFK-SFO,7:39 AM,11:12 AM
771,businesstravellogue,7:10 AM,10:45 AM,771,AA-59-JFK-SFO,7:39 AM,11:12 AM
772,flylouisville,7:10 AM,10:45 AM,772,AA-59-JFK-SFO,7:39 AM,11:12 AM
773,flightstats,7:10 AM,10:45 AM,773,AA-59-JFK-SFO,7:39 AM,11:12 AM
774,quicktrip,7:10 AM,10:45 AM,774,AA-59-JFK-SFO,7:39 AM,11:12 AM
775,world-flight-tracker,7:10 AM,10:45 AM,775,AA-59-JFK-SFO,7:39 AM,11:12 AM
776,flightview,7:10 AM,10:45 AM,776,AA-59-JFK-SFO,7:39 AM,11:12 AM
777,panynj,7:10 AM,10:45 AM,777,AA-59-JFK-SFO,7:39 AM,11:12 AM
778,gofox,7:10 AM,10:45 AM,778,AA-59-JFK-SFO,7:39 AM,11:12 AM
779,foxbusiness,7:10 AM,10:45 AM,779,AA-59-JFK-SFO,7:39 AM,11:12 AM
780,allegiantair,7:10 AM,10:45 AM,780,AA-59-JFK-SFO,7:39 AM,11:12 AM
781,boston,7:10 AM,10:45 AM,781,AA-59-JFK-SFO,7:39 AM,11:12 AM
782,travelocity,7:10 AM,10:45 AM,782,AA-59-JFK-SFO,7:39 AM,11:12 AM
783,orbitz,7:10 AM,10:45 AM,783,AA-59-JFK-SFO,7:39 AM,11:12 AM
784,weather,7:10 AM,10:45 AM,784,AA-59-JFK-SFO,7:39 AM,11:12 AM
785,sfo,7:10 AM,10:45 AM,785,AA-59-JFK-SFO,7:39 AM,11:12 AM
786,ifly,7:10 AM,10:45 AM,786,AA-59-JFK-SFO,7:39 AM,11:12 AM
787,usatoday,7:10 AM,10:45 AM,787,AA-59-JFK-SFO,7:39 AM,11:12 AM
788,mytripandmore,7:10 AM,10:45 AM,788,AA-59-JFK-SFO,7:39 AM,11:12 AM
789,flightwise,7:10 AM,10:45 AM,789,AA-59-JFK-SFO,7:39 AM,11:12 AM
790,flightarrival,7:10 AM,10:45 AM,790,AA-59-JFK-SFO,7:39 AM,11:12 AM
791,CO,2:55 PM,4:49 PM,791,CO-50-CLE-EWR,3:31 PM,5:26 PM
792,airtravelcenter,2:55 PM,4:49 PM,792,CO-50-CLE-EWR,3:31 PM,5:26 PM
793,myrateplan,2:55 PM,4:49 PM,793,CO-50-CLE-EWR,3:31 PM,5:26 PM
794,helloflight,2:55 PM,4:49 PM,794,CO-50-CLE-EWR,3:31 PM,5:26 PM
795,flytecomm,2:55 PM,4:49 PM,795,CO-50-CLE-EWR,3:31 PM,5:26 PM
796,flights,2:55 PM,4:49 PM,796,CO-50-CLE-EWR,3:31 PM,5:26 PM
797,businesstravellogue,2:55 PM,4:49 PM,797,CO-50-CLE-EWR,3:31 PM,5:26 PM
798,flylouisville,2:55 PM,4:49 PM,798,CO-50-CLE-EWR,3:31 PM,5:26 PM
799,flightstats,2:55 PM,4:49 PM,799,CO-50-CLE-EWR,3:31 PM,5:26 PM
800,quicktrip,2:55 PM,4:49 PM,800,CO-50-CLE-EWR,3:31 PM,5:26 PM
801,flightview,2:55 PM,4:49 PM,801,CO-50-CLE-EWR,3:31 PM,5:26 PM
802,panynj,2:55 PM,4:49 PM,802,CO-50-CLE-EWR,3:31 PM,5:26 PM
803,gofox,2:55 PM,4:49 PM,803,CO-50-CLE-EWR,3:31 PM,5:26 PM
804,foxbusiness,2:55 PM,4:49 PM,804,CO-50-CLE-EWR,3:31 PM,5:26 PM
805,allegiantair,2:55 PM,4:49 PM,805,CO-50-CLE-EWR,3:31 PM,5:26 PM
806,boston,2:55 PM,4:49 PM,806,CO-50-CLE-EWR,3:31 PM,5:26 PM
807,travelocity,2:55 PM,4:49 PM,807,CO-50-CLE-EWR,3:31 PM,5:26 PM
808,orbitz,2:55 PM,4:49 PM,808,CO-50-CLE-EWR,3:31 PM,5:26 PM
809,weather,2:55 PM,4:49 PM,809,CO-50-CLE-EWR,3:31 PM,5:26 PM
810,mytripandmore,2:55 PM,4:49 PM,810,CO-50-CLE-EWR,3:31 PM,5:26 PM
811,flightarrival,2:55 PM,4:49 PM,811,CO-50-CLE-EWR,3:31 PM,5:26 PM
812,aa,9:00 PM,12:15 AM,812,AA-3823-LAX-DEN,9:06 PM,12:01AM
813,flightexplorer,9:00 PM,12:15 AM,813,AA-3823-LAX-DEN,9:06 PM,12:01AM
814,flightexplorer,9:00 PM,12:15 AM,814,AA-3823-LAX-DEN,9:06 PM,12:01AM
815,airtravelcenter,9:00 PM,12:15 AM,815,AA-3823-LAX-DEN,9:06 PM,12:01AM
816,myrateplan,9:00 PM,12:15 AM,816,AA-3823-LAX-DEN,9:06 PM,12:01AM
817,helloflight,9:00 PM,12:15 AM,817,AA-3823-LAX-DEN,9:06 PM,12:01AM
818,flytecomm,9:00 PM,12:15 AM,818,AA-3823-LAX-DEN,9:06 PM,12:01AM
819,flightaware,9:00 PM,12:15 AM,819,AA-3823-LAX-DEN,9:06 PM,12:01AM
820,wunderground,9:00 PM,12:15 AM,820,AA-3823-LAX-DEN,9:06 PM,12:01AM
821,flights,9:00 PM,12:15 AM,821,AA-3823-LAX-DEN,9:06 PM,12:01AM
822,businesstravellogue,9:00 PM,12:15 AM,822,AA-3823-LAX-DEN,9:06 PM,12:01AM
823,flylouisville,9:00 PM,12:15 AM,823,AA-3823-LAX-DEN,9:06 PM,12:01AM
