id,source,sched_dep_time,sched_arr_time,id,flight,act_dep_time,act_arr_time
619,weather,1:05 PM,2:35 PM,619,AA-789-ORD-DEN,1:20 PM,2:49 PM
620,den,,2:35 PM,620,AA-789-ORD-DEN,,
621,ord,1:05 PM,2:35 PM,621,AA-789-ORD-DEN,,
622,ifly,1:05 PM,2:35 PM,622,AA-789-ORD-DEN,1:19 PM,3:13 PM
623,usatoday,1:05 PM,2:35 PM,623,AA-789-ORD-DEN,1:19 PM,3:13 PM
624,flightwise,1:05 PM,2:17 PM,624,AA-789-ORD-DEN,1:19 PM,2:49 PM
625,ua,2:30 PM,7:03 PM,625,UA-62-IAH-EWR,2:48 PM,7:10 PM
626,airtravelcenter,2:30 PM,7:03 PM,626,UA-62-IAH-EWR,,
627,myrateplan,2:30 PM,7:03 PM,627,UA-62-IAH-EWR,,
628,helloflight,2:30 PM,7:03 PM,628,UA-62-IAH-EWR,,
629,flytecomm,2:30 PM,7:03 PM,629,UA-62-IAH-EWR,,
630,flights,,,630,UA-62-IAH-EWR,2:48 PM,7:10 PM
631,businesstravellogue,,,631,UA-62-IAH-EWR,2:48 PM,7:10 PM
632,flylouisville,,,632,UA-62-IAH-EWR,2:48 PM,7:10 PM
633,flightstats,2:30 PM,7:03 PM,633,UA-62-IAH-EWR,2:48 PM,7:10 PM
634,quicktrip,2:30 PM,7:03 PM,634,UA-62-IAH-EWR,2:48 PM,7:10 PM
635,flightview,,,635,UA-62-IAH-EWR,2:59 PM,7:10 PM
636,panynj,,,636,UA-62-IAH-EWR,2:59 PM,7:10 PM
637,gofox,,,637,UA-62-IAH-EWR,2:59 PM,7:10 PM
638,foxbusiness,,,638,UA-62-IAH-EWR,2:59 PM,7:10 PM
639,allegiantair,,,639,UA-62-IAH-EWR,2:59 PM,7:10 PM
640,boston,,,640,UA-62-IAH-EWR,2:59 PM,6:59 PM
641,travelocity,2:30 PM,7:03 PM,641,UA-62-IAH-EWR,,Dec 01 - Contact Airline
642,orbitz,2:30 PM,7:03 PM,642,UA-62-IAH-EWR,2:48 PM,7:10 PM
643,weather,2:30 PM,7:03 PM,643,UA-62-IAH-EWR,,
644,ifly,2:30 PM,7:03 PM,644,UA-62-IAH-EWR,2:48 PM,7:10 PM
645,CO,5:30 PM,6:40 PM,645,CO-4888-IAH-DAL,5:30 PM,6:40 PM
646,flightexplorer,5:30 PM,6:17 PM,646,CO-4888-IAH-DAL,,
647,flightexplorer,5:30 PM,6:40 PM,647,CO-4888-IAH-DAL,,
648,airtravelcenter,,,648,CO-4888-IAH-DAL,5:38 PM,6:19 PM
649,myrateplan,,,649,CO-4888-IAH-DAL,5:38 PM,6:19 PM
650,helloflight,,,650,CO-4888-IAH-DAL,5:38 PM,6:19 PM
651,flytecomm,,,651,CO-4888-IAH-DAL,5:38 PM,6:19 PM
652,flightaware,5:30 PM,6:15 PM,652,CO-4888-IAH-DAL,6:11 PM,6:56 PM
653,wunderground,5:30 PM,6:15 PM,653,CO-4888-IAH-DAL,6:11 PM,6:56 PM
654,flights,5:30 PM,6:40 PM,654,CO-4888-IAH-DAL,,
655,flights,5:30 PM,6:40 PM,655,CO-4888-IAH-DAL,,
656,businesstravellogue,5:30 PM,6:40 PM,656,CO-4888-IAH-DAL,,
657,businesstravellogue,5:30 PM,6:40 PM,657,CO-4888-IAH-DAL,,
658,flylouisville,5:30 PM,6:40 PM,658,CO-4888-IAH-DAL,,
659,flylouisville,5:30 PM,6:40 PM,659,CO-4888-IAH-DAL,,
660,flightstats,5:30 PM,6:40 PM,660,CO-4888-IAH-DAL,5:30 PM,6:40 PM
661,quicktrip,5:30 PM,6:40 PM,661,CO-4888-IAH-DAL,5:30 PM,6:40 PM
662,flightview,6:00 PM,7:10 PM,662,CO-4888-IAH-DAL,,
663,flightview,5:30 PM,6:40 PM,663,CO-4888-IAH-DAL,,
664,panynj,6:00 PM,7:10 PM,664,CO-4888-IAH-DAL,,
665,panynj,5:30 PM,6:40 PM,665,CO-4888-IAH-DAL,,
666,gofox,6:00 PM,7:10 PM,666,CO-4888-IAH-DAL,,
667,gofox,5:30 PM,6:40 PM,667,CO-4888-IAH-DAL,,
668,foxbusiness,6:00 PM,7:10 PM,668,CO-4888-IAH-DAL,,
669,foxbusiness,5:30 PM,6:40 PM,669,CO-4888-IAH-DAL,,
670,allegiantair,6:00 PM,7:10 PM,670,CO-4888-IAH-DAL,,
671,allegiantair,5:30 PM,6:40 PM,671,CO-4888-IAH-DAL,,
672,boston,5:30 PM,6:40 PM,672,CO-4888-IAH-DAL,,
673,boston,5:30 PM,6:09 PM,673,CO-4888-IAH-DAL,,
674,orbitz,5:30 PM,6:40 PM,674,CO-4888-IAH-DAL,,
675,usatoday,5:30 PM,6:09 PM,675,CO-4888-IAH-DAL,,
676,flightarrival,5:30 PM,6:09 PM,676,CO-4888-IAH-DAL,,
677,ua,12:57 PM,5:15 PM,677,UA-248-PHX-ORD,12:57 PM,4:59 PM
678,ua,12:57 PM,5:15 PM,678,UA-248-PHX-ORD,12:57 PM,5:34 PM
679,flightexplorer,,,679,UA-248-PHX-ORD,1:42 PM,5:24 PM
680,flightexplorer,1:09 PM,4:52 PM,680,UA-248-PHX-ORD,,
681,airtravelcenter,,,681,UA-248-PHX-ORD,1:09 PM,4:52 PM
682,airtravelcenter,,,682,UA-248-PHX-ORD,1:43 PM,5:24 PM
683,myrateplan,,,683,UA-248-PHX-ORD,1:09 PM,4:52 PM
684,myrateplan,,,684,UA-248-PHX-ORD,1:43 PM,5:24 PM
685,helloflight,,,685,UA-248-PHX-ORD,1:09 PM,4:52 PM
686,helloflight,,,686,UA-248-PHX-ORD,1:43 PM,5:24 PM
687,flytecomm,,,687,UA-248-PHX-ORD,1:09 PM,4:52 PM
688,flytecomm,,,688,UA-248-PHX-ORD,1:43 PM,5:24 PM
689,flights,12:57 PM,5:15 PM,689,UA-248-PHX-ORD,,
690,flights,,,690,UA-248-PHX-ORD,1:32 PM,5:34 PM
691,businesstravellogue,12:57 PM,5:15 PM,691,UA-248-PHX-ORD,,
692,businesstravellogue,,,692,UA-248-PHX-ORD,1:32 PM,5:34 PM
693,flylouisville,12:57 PM,5:15 PM,693,UA-248-PHX-ORD,,
694,flylouisville,,,694,UA-248-PHX-ORD,1:32 PM,5:34 PM
695,flightstats,12:57 PM,5:15 PM,695,UA-248-PHX-ORD,1:32 PM,5:34 PM
696,quicktrip,12:57 PM,5:15 PM,696,UA-248-PHX-ORD,1:32 PM,5:34 PM
697,flightview,12:57 PM,4:59 PM,697,UA-248-PHX-ORD,,
698,flightview,,,698,UA-248-PHX-ORD,1:43 PM,5:34 PM
699,panynj,12:57 PM,4:59 PM,699,UA-248-PHX-ORD,,
700,panynj,,,700,UA-248-PHX-ORD,1:43 PM,5:34 PM
701,gofox,12:57 PM,4:59 PM,701,UA-248-PHX-ORD,,
702,gofox,,,702,UA-248-PHX-ORD,1:43 PM,5:34 PM
703,foxbusiness,12:57 PM,4:59 PM,703,UA-248-PHX-ORD,,
704,foxbusiness,,,704,UA-248-PHX-ORD,1:43 PM,5:34 PM
705,allegiantair,12:57 PM,4:59 PM,705,UA-248-PHX-ORD,,
706,allegiantair,,,706,UA-248-PHX-ORD,1:43 PM,5:34 PM
707,boston,,,707,UA-248-PHX-ORD,1:43 PM,5:26 PM
708,boston,12:57 PM,4:52 PM,708,UA-248-PHX-ORD,,
709,orbitz,12:57 PM,4:43 PM,709,UA-248-PHX-ORD,,
710,orbitz,12:57 PM,5:15 PM,710,UA-248-PHX-ORD,1:32 PM,5:34 PM
711,ord,12:57 PM,5:15 PM,711,UA-248-PHX-ORD,,
712,usatoday,12:57 PM,4:52 PM,712,UA-248-PHX-ORD,,
713,aa,10:40 AM,2:45 PM,713,AA-2050-ORD-MIA,11:05 AM,2:46 PM
714,flightexplorer,,,714,AA-2050-ORD-MIA,11:06 AM,2:39 PM
715,airtravelcenter,,,715,AA-2050-ORD-MIA,11:06 AM,2:39 PM
716,myrateplan,,,716,AA-2050-ORD-MIA,11:06 AM,2:39 PM
717,helloflight,,,717,AA-2050-ORD-MIA,11:06 AM,2:39 PM
718,flytecomm,,,718,AA-2050-ORD-MIA,11:06 AM,2:39 PM
719,flightaware,10:40 AM,2:10 PM,719,AA-2050-ORD-MIA,11:05 AM,2:39 PM
720,wunderground,10:40 AM,2:10 PM,720,AA-2050-ORD-MIA,11:05 AM,2:39 PM
721,flights,10:40 AM,2:45 PM,721,AA-2050-ORD-MIA,11:05 AM,2:46 PM
722,businesstravellogue,10:40 AM,2:45 PM,722,AA-2050-ORD-MIA,11:05 AM,2:46 PM
723,flylouisville,10:40 AM,2:45 PM,723,AA-2050-ORD-MIA,11:05 AM,2:46 PM
724,flightstats,10:40 AM,2:45 PM,724,AA-2050-ORD-MIA,11:05 AM,2:46 PM
725,quicktrip,10:40 AM,2:45 PM,725,AA-2050-ORD-MIA,11:05 AM,2:46 PM
726,world-flight-tracker,10:40 AM,2:45 PM,726,AA-2050-ORD-MIA,11:05 AM,2:46 PM
727,flightview,10:40 AM,2:45 PM,727,AA-2050-ORD-MIA,11:06 AM,2:46 PM
728,panynj,10:40 AM,2:45 PM,728,AA-2050-ORD-MIA,11:06 AM,2:46 PM
729,gofox,10:40 AM,2:45 PM,729,AA-2050-ORD-MIA,11:06 AM,2:46 PM
730,foxbusiness,10:40 AM,2:45 PM,730,AA-2050-ORD-MIA,11:06 AM,2:46 PM
731,allegiantair,10:40 AM,2:45 PM,731,AA-2050-ORD-MIA,11:06 AM,2:46 PM
732,boston,10:40 AM,2:45 PM,732,AA-2050-ORD-MIA,11:06 AM,2:03 PM
733,travelocity,10:40 AM,2:45 PM,733,AA-2050-ORD-MIA,10:46 AM,2:46 PM
734,orbitz,10:40 AM,2:45 PM,734,AA-2050-ORD-MIA,10:46 AM,2:46 PM
735,weather,10:40 AM,2:45 PM,735,AA-2050-ORD-MIA,11:06 AM,2:36 PM
736,ord,10:40 AM,2:45 PM,736,AA-2050-ORD-MIA,,
737,mia,,2:45 PM,737,AA-2050-ORD-MIA,,2:46 PM
738,ifly,10:40 AM,2:45 PM,738,AA-2050-ORD-MIA,11:05 AM,2:46 PM
739,usatoday,10:40 AM,2:45 PM,739,AA-2050-ORD-MIA,11:06 AM,2:36 PM
740,flightarrival,10:40 AM,2:45 PM,740,AA-2050-ORD-MIA,11:06 AM,2:36 PM
741,CO,2:30 PM,7:03 PM,741,CO-62-IAH-EWR,2:48 PM,7:10 PM
742,airtravelcenter,2:30 PM,7:03 PM,742,CO-62-IAH-EWR,,
743,myrateplan,2:30 PM,7:03 PM,743,CO-62-IAH-EWR,,
744,helloflight,2:30 PM,7:03 PM,744,CO-62-IAH-EWR,,
745,flytecomm,2:30 PM,7:03 PM,745,CO-62-IAH-EWR,,
746,flights,,,746,CO-62-IAH-EWR,2:48 PM,7:10 PM
747,businesstravellogue,,,747,CO-62-IAH-EWR,2:48 PM,7:10 PM
748,flylouisville,,,748,CO-62-IAH-EWR,2:48 PM,7:10 PM
749,flightstats,2:30 PM,7:03 PM,749,CO-62-IAH-EWR,2:48 PM,7:10 PM
750,quicktrip,2:30 PM,7:03 PM,750,CO-62-IAH-EWR,2:48 PM,7:10 PM
751,flightview,,,751,CO-62-IAH-EWR,2:59 PM,7:10 PM
752,panynj,,,752,CO-62-IAH-EWR,2:59 PM,7:10 PM
753,gofox,,,753,CO-62-IAH-EWR,2:59 PM,7:10 PM
754,foxbusiness,,,754,CO-62-IAH-EWR,2:59 PM,7:10 PM
755,allegiantair,,,755,CO-62-IAH-EWR,2:59 PM,7:10 PM
756,boston,,,756,CO-62-IAH-EWR,2:59 PM,6:59 PM
757,travelocity,2:30 PM,7:03 PM,757,CO-62-IAH-EWR,2:48 PM,7:10 PM
758,orbitz,2:30 PM,7:03 PM,758,CO-62-IAH-EWR,2:48 PM,7:10 PM
759,weather,2:30 PM,7:03 PM,759,CO-62-IAH-EWR,,
760,mytripandmore,2:30 PM,7:03 PM,760,CO-62-IAH-EWR,2:48 PM,7:10 PM
761,flightarrival,2:30 PM,7:03 PM,761,CO-62-IAH-EWR,,
762,aa,7:10 AM,10:45 AM,762,AA-59-JFK-SFO,7:39 AM,11:12 AM
763,flightexplorer,,,763,AA-59-JFK-SFO,7:40 AM,10:52 AM
764,airtravelcenter,,,764,AA-59-JFK-SFO,7:40 AM,10:52 AM
765,myrateplan,,,765,AA-59-JFK-SFO,7:40 AM,10:52 AM
766,helloflight,,,766,AA-59-JFK-SFO,7:40 AM,10:52 AM
767,flytecomm,,,767,AA-59-JFK-SFO,7:40 AM,10:52 AM
768,flightaware,7:10 AM,10:09 AM,768,AA-59-JFK-SFO,7:39 AM,10:52 AM
769,wunderground,7:10 AM,10:09 AM,769,AA-59-JFK-SFO,7:39 AM,10:52 AM
770,flights,7:10 AM,10:45 AM,770,AA-59-JFK-SFO,7:39 AM,11:12 AM
771,businesstravellogue,7:10 AM,10:45 AM,771,AA-59-JFK-SFO,7:39 AM,11:12 AM
772,flylouisville,7:10 AM,10:45 AM,772,AA-59-JFK-SFO,7:39 AM,11:12 AM
773,flightstats,7:10 AM,10:45 AM,773,AA-59-JFK-SFO,7:39 AM,11:12 AM
774,quicktrip,7:10 AM,10:45 AM,774,AA-59-JFK-SFO,7:39 AM,11:12 AM
775,world-flight-tracker,7:10 AM,10:45 AM,775,AA-59-JFK-SFO,7:39 AM,11:12 AM
776,flightview,7:10 AM,10:45 AM,776,AA-59-JFK-SFO,7:40 AM,11:12 AM
777,panynj,7:10 AM,10:45 AM,777,AA-59-JFK-SFO,7:40 AM,11:12 AM
778,gofox,7:10 AM,10:45 AM,778,AA-59-JFK-SFO,7:40 AM,11:12 AM
779,foxbusiness,7:10 AM,10:45 AM,779,AA-59-JFK-SFO,7:40 AM,11:12 AM
780,allegiantair,7:10 AM,10:45 AM,780,AA-59-JFK-SFO,7:40 AM,11:12 AM
781,boston,7:10 AM,10:45 AM,781,AA-59-JFK-SFO,7:40 AM,11:00 AM
782,travelocity,7:10 AM,10:45 AM,782,AA-59-JFK-SFO,7:14 AM,11:12 AM
783,orbitz,7:10 AM,10:45 AM,783,AA-59-JFK-SFO,7:14 AM,11:12 AM
784,weather,7:10 AM,10:45 AM,784,AA-59-JFK-SFO,7:40 AM,10:49 AM
785,sfo,,10:45 AM,785,AA-59-JFK-SFO,,
786,ifly,7:10 AM,10:45 AM,786,AA-59-JFK-SFO,7:39 AM,11:12 AM
787,usatoday,7:10 AM,10:45 AM,787,AA-59-JFK-SFO,7:40 AM,10:49 AM
788,mytripandmore,7:10 AM,10:45 AM,788,AA-59-JFK-SFO,7:14 AM,11:12 AM
789,flightwise,7:10 AM,10:09 AM,789,AA-59-JFK-SFO,7:39 AM,10:52 AM
790,flightarrival,7:10 AM,10:45 AM,790,AA-59-JFK-SFO,7:40 AM,11:00 AM
791,CO,2:55 PM,4:49 PM,791,CO-50-CLE-EWR,3:31 PM,5:26 PM
792,airtravelcenter,2:55 PM,4:49 PM,792,CO-50-CLE-EWR,,
793,myrateplan,2:55 PM,4:49 PM,793,CO-50-CLE-EWR,,
794,helloflight,2:55 PM,4:49 PM,794,CO-50-CLE-EWR,,
795,flytecomm,2:55 PM,4:49 PM,795,CO-50-CLE-EWR,,
796,flights,,,796,CO-50-CLE-EWR,3:31 PM,5:26 PM
797,businesstravellogue,,,797,CO-50-CLE-EWR,3:31 PM,5:26 PM
798,flylouisville,,,798,CO-50-CLE-EWR,3:31 PM,5:26 PM
799,flightstats,2:55 PM,4:49 PM,799,CO-50-CLE-EWR,3:31 PM,5:26 PM
800,quicktrip,2:55 PM,4:49 PM,800,CO-50-CLE-EWR,3:31 PM,5:26 PM
801,flightview,,,801,CO-50-CLE-EWR,4:02 PM,5:26 PM
802,panynj,,,802,CO-50-CLE-EWR,4:02 PM,5:26 PM
803,gofox,,,803,CO-50-CLE-EWR,4:02 PM,5:26 PM
804,foxbusiness,,,804,CO-50-CLE-EWR,4:02 PM,5:26 PM
805,allegiantair,,,805,CO-50-CLE-EWR,4:02 PM,5:26 PM
806,boston,,,806,CO-50-CLE-EWR,4:02 PM,5:09 PM
807,travelocity,2:55 PM,4:49 PM,807,CO-50-CLE-EWR,3:31 PM,5:26 PM
808,orbitz,2:55 PM,4:49 PM,808,CO-50-CLE-EWR,3:31 PM,5:26 PM
809,weather,2:55 PM,4:49 PM,809,CO-50-CLE-EWR,,
810,mytripandmore,2:55 PM,4:49 PM,810,CO-50-CLE-EWR,3:31 PM,5:26 PM
811,flightarrival,,,811,CO-50-CLE-EWR,4:02 PM,5:09 PM
812,aa,9:00 PM,12:15 AM,812,AA-3823-LAX-DEN,,
813,flightexplorer,,,813,AA-3823-LAX-DEN,9:16 PM,12:01 AM
814,flightexplorer,9:00 PM,12:15 AM,814,AA-3823-LAX-DEN,,
815,airtravelcenter,,,815,AA-3823-LAX-DEN,9:06 PM,11:49 PM
816,myrateplan,,,816,AA-3823-LAX-DEN,9:06 PM,11:49 PM
817,helloflight,,,817,AA-3823-LAX-DEN,9:06 PM,11:49 PM
818,flytecomm,,,818,AA-3823-LAX-DEN,9:06 PM,11:49 PM
819,flightaware,9:00 PM,12:05 AM,819,AA-3823-LAX-DEN,9:16 PM,12:01 AM
820,wunderground,9:00 PM,12:05 AM,820,AA-3823-LAX-DEN,9:16 PM,12:01 AM
821,flights,9:00 PM,12:15 AM,821,AA-3823-LAX-DEN,,
822,businesstravellogue,9:00 PM,12:15 AM,822,AA-3823-LAX-DEN,,
823,flylouisville,9:00 PM,12:15 AM,823,AA-3823-LAX-DEN,,
824,flightstats,9:00 PM,12:15 AM,824,AA-3823-LAX-DEN,9:06 PM,11:49 PM
825,quicktrip,9:00 PM,12:15 AM,825,AA-3823-LAX-DEN,9:06 PM,11:49 PM
826,world-flight-tracker,9:00 PM,12:15 AM,826,AA-3823-LAX-DEN,9:06 PM,11:49 PM
827,flightview,9:00 PM,12:15 AM,827,AA-3823-LAX-DEN,,
828,panynj,9:00 PM,12:15 AM,828,AA-3823-LAX-DEN,,
829,gofox,9:00 PM,12:15 AM,829,AA-3823-LAX-DEN,,
830,foxbusiness,9:00 PM,12:15 AM,830,AA-3823-LAX-DEN,,
831,allegiantair,9:00 PM,12:15 AM,831,AA-3823-LAX-DEN,,
832,boston,9:00 PM,12:15 AM,832,AA-3823-LAX-DEN,,
833,travelocity,9:00 PM,12:15 AM,833,AA-3823-LAX-DEN,,Dec 02 - Not Available
834,orbitz,9:00 PM,12:15 AM,834,AA-3823-LAX-DEN,,
835,weather,9:00 PM,12:15 AM,835,AA-3823-LAX-DEN,,
836,den,,12:15 AM,836,AA-3823-LAX-DEN,,
837,ifly,9:00 PM,12:15 AM,837,AA-3823-LAX-DEN,9:06 PM,11:49 PM
838,mytripandmore,9:00 PM,12:15 AM,838,AA-3823-LAX-DEN,,
839,aa,7:55 AM,11:05 AM,839,AA-2957-DFW-CVG,8:04 AM,11:01 AM
840,flightexplorer,,,840,AA-2957-DFW-CVG,8:05 AM,10:58 AM
841,airtravelcenter,,,841,AA-2957-DFW-CVG,8:04 AM,10:58 AM
842,myrateplan,,,842,AA-2957-DFW-CVG,8:04 AM,10:58 AM
843,helloflight,,,843,AA-2957-DFW-CVG,8:04 AM,10:58 AM
844,flytecomm,,,844,AA-2957-DFW-CVG,8:04 AM,10:58 AM
845,flightaware,7:55 AM,10:55 AM,845,AA-2957-DFW-CVG,8:05 AM,10:58 AM
846,wunderground,7:55 AM,10:55 AM,846,AA-2957-DFW-CVG,8:05 AM,10:58 AM
847,flights,7:55 AM,11:05 AM,847,AA-2957-DFW-CVG,8:04 AM,11:01 AM
848,businesstravellogue,7:55 AM,11:05 AM,848,AA-2957-DFW-CVG,8:04 AM,11:01 AM
849,flylouisville,7:55 AM,11:05 AM,849,AA-2957-DFW-CVG,8:04 AM,11:01 AM
850,flightstats,7:55 AM,11:05 AM,850,AA-2957-DFW-CVG,8:04 AM,11:01 AM
851,quicktrip,7:55 AM,11:05 AM,851,AA-2957-DFW-CVG,8:04 AM,11:01 AM
852,world-flight-tracker,7:55 AM,11:05 AM,852,AA-2957-DFW-CVG,8:04 AM,11:01 AM
853,flightview,7:55 AM,11:05 AM,853,AA-2957-DFW-CVG,8:05 AM,11:00 AM
854,panynj,7:55 AM,11:05 AM,854,AA-2957-DFW-CVG,8:05 AM,11:00 AM
855,gofox,7:55 AM,11:05 AM,855,AA-2957-DFW-CVG,8:05 AM,11:00 AM
856,foxbusiness,7:55 AM,11:05 AM,856,AA-2957-DFW-CVG,8:05 AM,11:00 AM
857,allegiantair,7:55 AM,11:05 AM,857,AA-2957-DFW-CVG,8:05 AM,11:00 AM
858,boston,7:55 AM,11:05 AM,858,AA-2957-DFW-CVG,8:05 AM,11:00 AM
859,travelocity,7:55 AM,11:05 AM,859,AA-2957-DFW-CVG,7:51 AM,Dec 01 - 11:01am
860,orbitz,7:55 AM,11:05 AM,860,AA-2957-DFW-CVG,7:51 AM,11:01 AM
861,weather,7:55 AM,11:05 AM,861,AA-2957-DFW-CVG,,
862,usatoday,7:55 AM,11:05 AM,862,AA-2957-DFW-CVG,,
863,flightarrival,7:55 AM,11:05 AM,863,AA-2957-DFW-CVG,,
864,aa,2:35 PM,4:05 PM,864,AA-3804-PHL-ORD,2:44 PM,3:43 PM
865,flightexplorer,,,865,AA-3804-PHL-ORD,2:44 PM,3:36 PM
866,airtravelcenter,,,866,AA-3804-PHL-ORD,2:44 PM,3:36 PM
867,myrateplan,,,867,AA-3804-PHL-ORD,2:44 PM,3:36 PM
868,helloflight,,,868,AA-3804-PHL-ORD,2:44 PM,3:36 PM
869,flytecomm,,,869,AA-3804-PHL-ORD,2:44 PM,3:36 PM
870,flightaware,2:35 PM,3:55 PM,870,AA-3804-PHL-ORD,2:44 PM,3:36 PM
871,wunderground,2:35 PM,3:55 PM,871,AA-3804-PHL-ORD,2:44 PM,3:36 PM
872,flights,2:35 PM,4:05 PM,872,AA-3804-PHL-ORD,2:44 PM,3:43 PM
873,businesstravellogue,2:35 PM,4:05 PM,873,AA-3804-PHL-ORD,2:44 PM,3:43 PM
874,flylouisville,2:35 PM,4:05 PM,874,AA-3804-PHL-ORD,2:44 PM,3:43 PM
875,flightstats,2:35 PM,4:05 PM,875,AA-3804-PHL-ORD,2:44 PM,3:43 PM
876,quicktrip,2:35 PM,4:05 PM,876,AA-3804-PHL-ORD,2:44 PM,3:43 PM
877,world-flight-tracker,2:35 PM,4:05 PM,877,AA-3804-PHL-ORD,2:44 PM,3:43 PM
878,flightview,2:35 PM,4:05 PM,878,AA-3804-PHL-ORD,2:44 PM,3:36 PM
879,panynj,2:35 PM,4:05 PM,879,AA-3804-PHL-ORD,2:44 PM,3:36 PM
880,gofox,2:35 PM,4:05 PM,880,AA-3804-PHL-ORD,2:44 PM,3:36 PM
881,foxbusiness,2:35 PM,4:05 PM,881,AA-3804-PHL-ORD,2:44 PM,3:36 PM
882,allegiantair,2:35 PM,4:05 PM,882,AA-3804-PHL-ORD,2:44 PM,3:36 PM
883,boston,2:35 PM,4:05 PM,883,AA-3804-PHL-ORD,2:44 PM,3:36 PM
884,travelocity,2:35 PM,4:05 PM,884,AA-3804-PHL-ORD,2:32 PM,3:43 PM
885,orbitz,2:35 PM,4:05 PM,885,AA-3804-PHL-ORD,2:32 PM,3:43 PM
886,weather,2:35 PM,4:05 PM,886,AA-3804-PHL-ORD,,
887,ord,2:35 PM,4:05 PM,887,AA-3804-PHL-ORD,,
888,phl,2:35 PM,,888,AA-3804-PHL-ORD,,
889,ifly,2:35 PM,4:05 PM,889,AA-3804-PHL-ORD,2:44 PM,3:43 PM
890,usatoday,2:35 PM,4:05 PM,890,AA-3804-PHL-ORD,2:44 PM,3:43 PM
891,ua,1:33 PM,4:31 PM,891,UA-664-ORD-PHL,1:31 PM,4:23 PM
892,flightexplorer,,,892,UA-664-ORD-PHL,1:46 PM,4:20 PM
893,airtravelcenter,,,893,UA-664-ORD-PHL,1:48 PM,4:20 PM
894,myrateplan,,,894,UA-664-ORD-PHL,1:48 PM,4:20 PM
895,helloflight,,,895,UA-664-ORD-PHL,1:48 PM,4:20 PM
896,flytecomm,,,896,UA-664-ORD-PHL,1:48 PM,4:20 PM
897,flightaware,1:33 PM,4:20 PM,897,UA-664-ORD-PHL,1:48 PM,4:20 PM
898,wunderground,1:33 PM,4:20 PM,898,UA-664-ORD-PHL,1:48 PM,4:20 PM
899,flights,1:33 PM,4:31 PM,899,UA-664-ORD-PHL,1:31 PM,4:23 PM
900,businesstravellogue,1:33 PM,4:31 PM,900,UA-664-ORD-PHL,1:31 PM,4:23 PM
901,flylouisville,1:33 PM,4:31 PM,901,UA-664-ORD-PHL,1:31 PM,4:23 PM
902,flightstats,1:33 PM,4:31 PM,902,UA-664-ORD-PHL,1:31 PM,4:23 PM
903,quicktrip,1:33 PM,4:31 PM,903,UA-664-ORD-PHL,1:31 PM,4:23 PM
904,world-flight-tracker,1:33 PM,4:31 PM,904,UA-664-ORD-PHL,1:31 PM,4:23 PM
905,flightview,1:33 PM,4:31 PM,905,UA-664-ORD-PHL,1:48 PM,4:23 PM
906,panynj,1:33 PM,4:31 PM,906,UA-664-ORD-PHL,1:48 PM,4:23 PM
907,gofox,1:33 PM,4:31 PM,907,UA-664-ORD-PHL,1:48 PM,4:23 PM
908,foxbusiness,1:33 PM,4:31 PM,908,UA-664-ORD-PHL,1:48 PM,4:23 PM
909,allegiantair,1:33 PM,4:31 PM,909,UA-664-ORD-PHL,1:48 PM,4:23 PM
910,boston,1:33 PM,4:31 PM,910,UA-664-ORD-PHL,1:48 PM,4:18 PM
911,travelocity,,4:31 PM,911,UA-664-ORD-PHL,1:47 PM,4:23 PM
912,orbitz,1:33 PM,4:31 PM,912,UA-664-ORD-PHL,1:31 PM,4:23 PM
913,weather,1:33 PM,4:31 PM,913,UA-664-ORD-PHL,,
914,ord,1:33 PM,4:31 PM,914,UA-664-ORD-PHL,,
915,phl,,4:31 PM,915,UA-664-ORD-PHL,,
916,ifly,1:33 PM,4:31 PM,916,UA-664-ORD-PHL,1:31 PM,4:23 PM
917,usatoday,1:33 PM,4:31 PM,917,UA-664-ORD-PHL,,
918,flightwise,1:33 PM,4:20 PM,918,UA-664-ORD-PHL,1:48 PM,4:20 PM
919,flightarrival,1:33 PM,4:31 PM,919,UA-664-ORD-PHL,1:48 PM,4:18 PM
920,ua,7:35 AM,9:43 AM,920,UA-6273-YYC-SFO,7:27 AM,8:45 AM
921,flightexplorer,,,921,UA-6273-YYC-SFO,7:41 AM,8:33 AM
922,airtravelcenter,,,922,UA-6273-YYC-SFO,7:41 AM,8:33 AM
923,myrateplan,,,923,UA-6273-YYC-SFO,7:41 AM,8:33 AM
924,helloflight,,,924,UA-6273-YYC-SFO,7:41 AM,8:33 AM
925,flytecomm,,,925,UA-6273-YYC-SFO,7:41 AM,8:33 AM
926,flights,,,926,UA-6273-YYC-SFO,7:27 AM,8:45 AM
927,businesstravellogue,,,927,UA-6273-YYC-SFO,7:27 AM,8:45 AM
928,flylouisville,,,928,UA-6273-YYC-SFO,7:27 AM,8:45 AM
929,flightview,,,929,UA-6273-YYC-SFO,7:41 AM,8:45 AM
930,panynj,,,930,UA-6273-YYC-SFO,7:41 AM,8:45 AM
931,gofox,,,931,UA-6273-YYC-SFO,7:41 AM,8:45 AM
932,foxbusiness,,,932,UA-6273-YYC-SFO,7:41 AM,8:45 AM
933,allegiantair,,,933,UA-6273-YYC-SFO,7:41 AM,8:45 AM
934,boston,,,934,UA-6273-YYC-SFO,7:41 AM,8:41 AM
935,travelocity,,,935,UA-6273-YYC-SFO,7:41 AM,8:45 AM
