Form-Based Proxy Caching for Database-Backed Web Sites,"Jeffrey F. Naughton, Qiong Luo",VLDB,2001
Fast Algorithms for Mining Association Rules in Large Databases,"Ramakrishnan Srikant, Rakesh Agrawal",VLDB,1994
Multiple-View Self-Maintenance in Data Warehousing Environments,Nam Huyn,VLDB,1-997
SQL/MED - A Status Report,"Jan-Eike Michels, Peter M. Schwarz, Krishna G. Kulkarni, Vanja Josifovski, Jim Melton",SIGMOD Record,2002
Workflow History Management,"Pinar Koksal, Sena Nural Arpinar, Asuman Dogac",SIGMOD Record,1998
E-Commerce Database Issues and Experience,Anand Rajaraman,SIGMOD Conference,1999
Scientist's Called Upon to Take Actions,Xiaolei Qian,SIGMOD Record,1996
PIX: Exact and Approximate Phrase Matching in XML,"Yu Xu, Mary F. Fernandez, Sihem Amer-Yahia, Divesh Srivastava",SIGMOD Conference,2003
"Object-Relational Database Systems: Principles, Products, and Challenges (Tutorial)","Michael J. Carey, Anil Nori, Nelson Mendonça Mattos",SIGMOD Record,1997
VERSANT Replication: Supporting Fault-Tolerant Object Databases,"H. Stephen Au-Yeung, C. P. Chou, Yuh-Ming Shyy",SIGMOD Record,1995
The Aditi Deductive Database System,"Kotagiri Ramamohanarao, David B. Kemp, Jayen Vaghani, Tim S. Leask, James Harland, Peter J. Stuckey, Zoltan Somogyi",VLDB J.,1-994
A Raster Approximation For Processing of Spatial Joins,"Jano Moreira de Souza, Geraldo Zimbrao",VLDB,1998
Capturing and Querying Multiple Aspects of Semistructured Data,"Curtis E. Dyreson, Michael H. Böhlen, Christian S. Jensen",VLDB,1999
Temporal statement modifiers,"Richard T. Snodgrass, Christian S. Jensen, Michael H. Böhlen",ACM Trans. Database Syst.,2000
Oracle Media Server: Providing Consumer Based Interactive Access to Multimedia Data,"Mark Porter, Andrew Laursen, Jeffrey Olkin",SIGMOD Conference,1994
Introduction to the Career Forum Column,Alexandros Labrinidis,SIGMOD Record,2001
Microsoft Universal Data Access Platform,"Michael Pizzo, José A. Blakeley",SIGMOD Conference,1998
Visual Web Information Extraction with Lixto,"Georg Gottlob, Robert Baumgartner, Sergio Flesca",VLDB,2001
Orthogonally Persistent Object Systems,"Malcolm P. Atkinson, Ronald Morrison",VLDB J.,1995
"Some Remarks on Variable Independence, Closure, and Orthographic Dimension in Constraint Databases",Leonid Libkin,SIGMOD Conference,1999
"TOPAZ: a Cost-Based, Rule-Driven, Multi-Phase Parallelizer","Bernhard Mitschang, Clara Nippl",VLDB,1998
Efficient Search of Multi-Dimensional B-Trees,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",VLDB,1995
Views in a large-scale XML repository,"Vincent Aguilera, Dan Vodislav, Pierangelo Veltri, Sophie Cluet, Tova Milo",VLDB J.,2002
ASSET: A System for Supporting Extended Transactions,"Narain H. Gehani, Krithi Ramamritham, Alexandros Biliris, H. V. Jagadish, Shaul Dar",SIGMOD Record,1994
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994
Selective information dissemination in P2P networks: problems and solutions,"Stratos Idreos, Manolis Koubarakis, Christos Tryfonopoulos, Yannis Drougas",SIGMOD Conference,2003
Incremental Clustering for Mining in a Data Warehousing Environment,"Xiaowei Xu, Michael Wimmer, Jörg Sander, Martin Ester, Hans-Peter Kriegel",VLDB,1998
Materialized View Maintenance and Integrity Constraint Checking: Trading Space for Time,"Divesh Srivastava, S. Sudarshan, Kenneth A. Ross",SIGMOD Conference,1996
Similarity Query Processing Using Disk Arrays,"Apostolos Papadopoulos, Yannis Manolopoulos",SIGMOD Conference,1998
Improving Index Performance through Prefetching,"Shimin Chen, Todd C. Mowry, Phillip B. Gibbons",SIGMOD Record,2001
Exploratory Mining and Pruning Optimizations of Constrained Association Rules,"Alex Pang, Jiawei Han, Raymond T. Ng, Laks V. S. Lakshmanan",SIGMOD Record,1998
Mining Deviants in a Time Series Database,"S. Muthukrishnan, H. V. Jagadish, Nick Koudas",VLDB,1999
Microsoft Site Server (Commerce Edition),Bassel Ojjeh,SIGMOD Conference,1999
Indexing Large Metric Spaces for Similarity Search Queries,"Z. Meral Özsoyoglu, Tolga Bozkaya",ACM Trans. Database Syst.,1999
What is the Data Warehousing Problem? (Are Materialized Views the Answer?),"Inderpal Singh Mumick, Ashish Gupta",VLDB,1996
Speeding up construction of PMR quadtree-based spatial indexes,"Gísli R. Hjaltason, Hanan Samet",VLDB J.,2002
Declustering of Key-Based Partitioned Signature Files,"Pavel Zezula, Paolo Ciaccia, Paolo Tiberio",ACM Trans. Database Syst.,1996
Access Path Support for Referential Integrity in SQL2,"Joachim Reinert, Theo Härder",VLDB J.,1996
Detection and Classification of Intrusions and Faults using Sequences of System Calls,"João B. D. Cabrera, Raman K. Mehra, Lundy M. Lewis",SIGMOD Record,2001
The Role of Integrity Constraints in Database Interoperation,"Peter M. G. Apers, Mark W. W. Vermeer",VLDB,1996
Applying Update Streams in a Soft Real-Time Database System,"Brad Adelberg, Hector Garcia-Molina, Ben Kao",SIGMOD Conference,1995
Exploiting early sorting and early partitioning for decisionsupport query processing,"Jens Claußen, Christian Wiesner, Donald Kossmann, Alfons Kemper",VLDB J.,2000
Extracting Large Data Sets using DB2 Parallel Edition,Sriram Padmanabhan,VLDB,1996
An Active Functionality Service for E-Business Applications,"Mariano Cilia, Alejandro P. Buchmann",SIGMOD Record,2002
Benchmarking Queries over Trees: Learning the Hard Truth the Hard Way,"Sophie Cluet, Fanny Wattez, Véronique Benzaken, Guy Ferran, Christian Fiegel",SIGMOD Conference,2000
VXMLR: A Visual XML-Relational Database System,"Aoying Zhou, Wenyun Ji, Shihui Zheng, Hongjun Lu, Yuqi Liang, Zengping Tian, Long Zhang",VLDB,2001
Memory-Contention Responsive Hash Joins,"Goetz Graefe, Diane L. Davison",VLDB,1994
Efficient Materialization and Use of Views in Data Warehouses,"Márcio Farias de Souza, Marcus Costa Sampaio",SIGMOD Record,1999
How to Modify SQL Queries in Order to Guarantee Sure Answers,Hans-Joachim Klein,SIGMOD Record,1994
SONAR: System for Optimized Numeric AssociationRules,"Takeshi Tokuyama, Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita",SIGMOD Conference,1996
SPRINT: A Scalable Parallel Classifier for Data Mining,"John C. Shafer, Rakesh Agrawal, Manish Mehta",VLDB,1996
Fast Algorithms for Universal Quantification in Large Databases,"Goetz Graefe, Richard L. Cole",ACM Trans. Database Syst.,1995
Partition Based Spatial-Merge Join,"David J. DeWitt, Jignesh M. Patel",SIGMOD Conference,1996
Sampling Large Databases for Association Rules,Hannu Toivonen,VLDB,1996
Semantic Video Indexing: Approach and Issue,Arun Hampapur,SIGMOD Record,1999
Mapping Extended Entity Relationship Model to Object Modeling Technique,Joseph Fong,SIGMOD Conference,1995
Learning table access cardinalities with LEO,"Volker Markl, Guy M. Lohman",SIGMOD Record,2002
Object-Oriented Extensions in SQL3: A Status Report,Krishna G. Kulkarni,SIGMOD Conference,1994
DEC Data Distributor: for Data Replication and Data Warehousing,Daniel J. Dietterich,SIGMOD Conference,1994
Fast Incremental Maintenance of Approximate Histograms,"Yossi Matias, Phillip B. Gibbons, Viswanath Poosala",VLDB,1997
A case for fractured mirrors,"David J. DeWitt, Ravishankar Ramamurthy, Qi Su",VLDB J.,2003
Materialized Views and Data Warehouses,Nick Roussopoulos,SIGMOD Record,1998
Semistructured und Structured Data in the Web: Going Back and Forth,"Paolo Merialdo, Giansalvatore Mecca, Paolo Atzeni",SIGMOD Record,1997
Path sharing and predicate evaluation for high-performance XML filtering,"Yanlei Diao, Hao Zhang, Peter M. Fischer, Michael J. Franklin, Mehmet Altinel",ACM Trans. Database Syst.,2003
PREFER: A System for the Efficient Execution of Multi-parametric Ranked Queries,"Yannis Papakonstantinou, Vagelis Hristidis, Nick Koudas",SIGMOD Record,2001
"The ClustRa Telecom Database: High Availability, High Throughput, and Real-Time Response","Svein-Olaf Hvasshovd, Øystein Torbjørnsen, Svein Erik Bratsberg, Per Holager",VLDB,1995
Database Graph Views: A Practical Model to Manage Persistent Graphs,"Alejandro Gutiérrez, Philippe Pucheral, Jean-Marc Thévenin, Hermann Steffen",VLDB,1994
Change-Centric Management of Versions in an XML Warehouse,"Laurent Mignet, Amélie Marian, Gregory Cobena, Serge Abiteboul",VLDB,2001
A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,"Carl Medsker, Margaret Christensen, Il-Yeol Song",SIGMOD Record,1-995
StatiX: making XML count,"Jayant R. Haritsa, Juliana Freire, Maya Ramanath, Prasan Roy, Jérôme Siméon",SIGMOD Conference,2002
"What Do Those Weird XML Types Want, Anyway?",Steven J. DeRose,VLDB,1999
Privacy-Preserving Data Mining,"Ramakrishnan Srikant, Rakesh Agrawal",SIGMOD Conference,2000
On the Computation of Multidimensional Aggregates,"Sunita Sarawagi, Ashish Gupta, Rakesh Agrawal, Prasad Deshpande, Jeffrey F. Naughton, Sameet Agarwal, Raghu Ramakrishnan",VLDB,1996
ACTIVIEW: Adaptive data presentation using SuperSQL,"Motomichi Toyama, Yoko Maeda",VLDB,2001
Data Warehousing and OLAP for Decision Support (Tutorial),"Surajit Chaudhuri, Umeshwar Dayal",SIGMOD Conference,1-997
Real-Time Index Concurrency Control,"S. Seshadri, Jayant R. Haritsa",SIGMOD Record,1996
An ebXML infrastructure implementation through UDDI registries and RosettaNet PIPs,"Yildiray Kabak, Gokce Laleci, Sait Pektas, Serkan Toprak, Yusuf Tambag, Gokhan Kurt, Asuman Dogac, Pinar Pembecioglu",SIGMOD Record,2002
SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine,"Chung-Sheng Li, Vittorio Castelli, Lawrence D. Bergman, John R. Smith",SIGMOD Conference,2000
Toward Learning Based Web Query Processing,"Yanlei Diao, Hongjun Lu, Zengping Tian, Songting Chen",VLDB,2000
Order-of-Magnitude Advantage of TPC-C Though Massive Parallelism,Charles Levine,SIGMOD Conference,1995
Garbage Collection in Object-Oriented Databases Using Transactional Cyclic Reference Counting,"S. Sudarshan, Prasan Roy, Abraham Silberschatz, Srinivas Ashwin, S. Seshadri",VLDB J.,1998
Statistical synopses for graph-structured XML databases,"Minos N. Garofalakis, Neoklis Polyzotis",SIGMOD Record,2002
DBCache: database caching for web application servers,"Sailesh Krishnamurthy, C. Mohan, Larry Brown, Hamid Pirahesh, Mehmet Altinel, Honguk Woo, Qiong Luo, Bruce G. Lindsay",SIGMOD Conference,2002
Quorum Consensus in Nested Transaction Systems,"Kenneth J. Goldman, Nancy A. Lynch",ACM Trans. Database Syst.,1994
DISNIC-PLAN: A NICNET Based Distributed Database for Micro-level Planning in India,M. Moni,VLDB,1996
Heterogeneous Database Query Optimization in DB2 Universal DataJoiner,"Shivakumar Venkataraman, Tian Zhang",VLDB,1998
The Mirror MMDBMS Architecture,"Mark G. L. M. van Doorn, Arjen P. de Vries, Henk M. Blanken, Peter M. G. Apers",VLDB,1999
On Saying Enough Already! in SQL,"Donald Kossmann, Michael J. Carey",SIGMOD Record,1997
Fast Evaluation Techniques for Complex Similarity Queries,"Michael Mlivoncic, Roger Weber, Klemens Böhm, Hans-Jörg Schek",VLDB,2001
Efficient integration and aggregation of historical information,"Amr El Abbadi, Mirek Riedewald, Divyakant Agrawal",SIGMOD Record,2002
Java Support for Data-Intensive Systems: Experiences Building the Telegraph Dataflow System,"Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein, Mehul A. Shah",SIGMOD Record,2001
A Complete Temporal Relational Algebra,"Debabrata Dey, Veda C. Storey, Terence M. Barron",VLDB J.,1996
The Database Group at National Technical University of Athens (NTUA),"Timos K. Sellis, Yannis Vassiliou",SIGMOD Record,1995
An Extensible Notation for Spatiotemporal Index Queries,"Richard T. Snodgrass, Vassilis J. Tsotras, Christian S. Jensen",SIGMOD Record,1998
A Non-Uniform Data Fragmentation Strategy for Parallel Main-Menory Database Systems,"Nick Bassiliades, Ioannis P. Vlahavas",VLDB,1995
Small Materialized Aggregates: A Light Weight Index Structure for Data Warehousing,Guido Moerkotte,VLDB,1998
"Temporal Coalescing with Now, Granularity, and Incomplete Information",Curtis E. Dyreson,SIGMOD Conference,2003
Communication Efficient Distributed Mining of Association Rules,"Ran Wolff, Assaf Schuster",SIGMOD Conference,2001
Indexing Medium-dimensionality Data in Oracle,"Jayant Sharma, Kothuri Venkata Ravi Kanth, Jay Banerjee, Siva Ravada",SIGMOD Record,1999
AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",SIGMOD Record,2000
Distance-Based Indexing for High-Dimensional Metric Spaces,"Z. Meral Özsoyoglu, Tolga Bozkaya",SIGMOD Conference,1997
SERFing the Web: Web Site Management Made Easy,"Kajal T. Claypool, Elke A. Rundensteiner, Hong Su, Keiji Oenoki, Li Chen",SIGMOD Conference,2000
Mining Multi-Dimensional Constrained Gradients in Data Cubes,"Jiawei Han, Ke Wang, Joyce M. W. Lam, Guozhu Dong, Jian Pei",VLDB,2001
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",VLDB,1999
CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management,"Gustavo Alonso, Guy Pardon",VLDB,2-000
Retrieval of Composite Multimedia Objects,"Surajit Chaudhuri, Shahram Ghandeharizadeh, Cyrus Shahabi",VLDB,1-995
An Overview of DB2 Parallel Edition,"Walter G. Wilson, Ambuj Goyal, Sriram Padmanabhan, Gilles Fecteau, Anant Jhingran, Chaitanya K. Baru, Hui-I Hsiao",SIGMOD Conference,1995
Adaptive Parallel Aggregation Algorithms,"Jeffrey F. Naughton, Ambuj Shatdal",SIGMOD Conference,1995
Constructing the Next 100 Database Management Systems,"Andreas Geppert, Klaus R. Dittrich",SIGMOD Record,1994
User-Defined Table Operators: Enhancing Extensibility for ORDBMS,"Bernhard Mitschang, Michael Jaedicke",VLDB,1999
Fibonacci: A Programming Language for Object Databases,"Antonio Albano, Renzo Orsini, Giorgio Ghelli",VLDB J.,1995
Managing Intervals Efficiently in Object-Relational Databases,"Thomas Seidl, Marco Pötke, Hans-Peter Kriegel",VLDB,2000
Minimization of Tree Pattern Queries,"Sihem Amer-Yahia, Divesh Srivastava, Laks V. S. Lakshmanan, SungRan Cho",SIGMOD Record,2001
The BT-tree: A Branched and Temporal Access Method,"David B. Lomet, Betty Salzberg, Linan Jiang, Manuel Barrena García",VLDB,2000
PBIR - Perception-Based Image Retrieval,"Lihyuarn L. Chang, Edward Y. Chang, Tim Cheng",SIGMOD Conference,2001
Semantic Interoperability in Global Information Systems: A Brief Introduction to the Research Area and the Special Section,"Amit P. Sheth, Aris M. Ouksel",SIGMOD Record,1999
An Overview and Classification of Mediated Query Systems,"Klaus R. Dittrich, Ruxandra Domenig",SIGMOD Record,1999
The Microsoft Repository,"David Shutt, Jason Zander, Brian Harry, Paul Sanders, Philip A. Bernstein",VLDB,1997
Media360 Workflow-Implementing a Workflow Engine Inside a Database,Carsten Blecken,VLDB,2000
Static Detection of Security Flaws in Object-Oriented Databases,Keishi Tajima,SIGMOD Conference,1996
Using the CALANDA Time Series Management System,"Werner Dreyer, Angelika Kotz Dittrich, Duri Schmidt",SIGMOD Record,1995
Promises and Realities of Active Database Systems,"Eric Simon, Angelika Kotz Dittrich",VLDB,1995
Access to Objects by Path Expressions and Rules,"Jürgen Frohn, Georg Lausen, Heinz Uphoff",VLDB,1994
Multi-dimensional Selectivity Estimation Using Compressed Histogram Information,"Deok-Hwan Kim, Ju-Hong Lee, Chin-Wan Chung",SIGMOD Conference,1999
Belief Reasoning in MLS Deductive Databases,Hasan M. Jamil,SIGMOD Conference,1999
SQL Query Optimization: Reordering for a General Class of Queries,"Piyush Goel, Balakrishna R. Iyer",SIGMOD Record,1996
Heraclitus: Elevating Deltas to be First-Class Citizens in a Database Programming Language,"Dean Jacobs, Shahram Ghandeharizadeh, Richard Hull",ACM Trans. Database Syst.,1996
Safe Query Languages for Constraint Databases,Peter Z. Revesz,ACM Trans. Database Syst.,1998
A Performance Study of Transitive Closure Algorithms,"Raghu Ramakrishnan, Shaul Dar",SIGMOD Conference,1994
"DB2 Common Server: Technology, Progress, & Directions",Bruce G. Lindsay,VLDB,1995
An Evaluation of Generic Bulk Loading Techniques,"Jochen Van den Bercken, Bernhard Seeger",VLDB,2001
CubeExplorer: online exploration of data cubes,"Jian Pei, Guozhu Dong, Ke Wang, Jiawei Han, Jianyong Wang",SIGMOD Conference,2002
GlOSS: Text-Source Discovery over the Internet,"Hector Garcia-Molina, Luis Gravano, Anthony Tomasic",ACM Trans. Database Syst.,1999
Temporal Queries in OLAP,"Alberto O. Mendelzon, Alejandro A. Vaisman",VLDB,2000
A Database Interface for File Updates,"Tova Milo, Serge Abiteboul, Sophie Cluet",SIGMOD Conference,1-995
On-Demand Data Elevation in Hierarchical Multimedia Storage Servers,"Thomas Papadakis, Peter Triantafillou",VLDB,1997
"Fast Similarity Search in the Presence of Noise, Scaling, and Translation in Time-Series Databases","King-Ip Lin, Harpreet S. Sawhney, Rakesh Agrawal, Kyuseok Shim",VLDB,1995
A performance study of four index structures for set-valued attributes of low cardinality,"Guido Moerkotte, Sven Helmer",VLDB J.,2003
Two Techniques for On-Line Index Modification in Shared Nothing Parallel Databases,"Shamkant B. Navathe, Kiran J. Achyutuni, Edward Omiecinski",SIGMOD Record,1996
Visual COKO: a debugger for query optimizer development,"Daniel J. Abadi, Mitch Cherniack",SIGMOD Record,2002
"Pattern Matching and Pattern Discovery in Scientific, Program, and Document Databases","Kaizhong Zhang, Dennis Shasha, Jason Tsong-Li Wang",SIGMOD Record,1995
XML schema,"Jim Melton, Charles E. Campbell, Andrew Eisenberg",SIGMOD Record,2-003
Where Will Object Techonology Drive Data Administration?,Arnon Rosenthal,SIGMOD Record,1998
Parametric Query Optimization,"Raymond T. Ng, Timos K. Sellis, Yannis E. Ioannidis, Kyuseok Shim",VLDB J.,1997
RoadRunner: automatic data extraction from data-intensive web sites,"Giansalvatore Mecca, Valter Crescenzi, Paolo Merialdo",SIGMOD Record,2002
A Language for Manipulating Arrays,"Arunprasad P. Marathe, Kenneth Salem",VLDB,1997
Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,VLDB,1996
Clustering Categorical Data: An Approach Based on Dynamical Systems,"Prabhakar Raghavan, David Gibson, Jon M. Kleinberg",VLDB,1998
Design and Management of Data Warehouses: Report on the DMDW'99 Workshop,"Martin Staudt, Yannis Vassiliou, Manfred A. Jeusfeld, Stella Gatziu",SIGMOD Record,1999
Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,"Haixun Wang, Carlo Zaniolo",VLDB,2000
The Cubetree Storage Organization,"Yannis Kotidis, Nick Roussopoulos",VLDB,1998
On Schema Matching with Opaque Column Names and Data Values,"Jaewoo Kang, Jeffrey F. Naughton",SIGMOD Conference,2003
Approximate query mapping: Accounting for translation closeness,"Hector Garcia-Molina, Kevin Chen-Chuan Chang",VLDB J.,2001
On Relational Support for XML Publishing: Beyond Sorting and Tagging,"Raghav Kaushik, Jeffrey F. Naughton, Surajit Chaudhuri",SIGMOD Conference,2003
Experiments on Access to Digital Libraries: How can Images and Text be Used Together,Michael Lesk,VLDB,1994
Active rules for XML: A new paradigm for E-services,"Stefano Ceri, Stefano Paraboschi, Angela Bonifati",VLDB J.,2001
Exposing undergraduate students to database system internals,"Anastassia Ailamaki, Joseph M. Hellerstein",SIGMOD Record,2003
Adaptive algorithms for set containment joins,"Hector Garcia-Molina, Sergey Melnik",ACM Trans. Database Syst.,2003
Implementing database operations using SIMD instructions,"Kenneth A. Ross, Jingren Zhou",SIGMOD Record,2002
Anatomy of a Real E-Commerce System,Anant Jhingran,SIGMOD Record,2000
Rainbow: Multi-XQuery Optimization Using Materialized XML Views,"Brian Murphy, Elke A. Rundensteiner, Bradford Pielech, Maged El-Sayed, Mukesh Mulchandani, Luping Ding, Katica Dimitrova, Ling Wang, Xin Zhang",SIGMOD Record,2003
Querying Multiple Bioinformatics Data Sources: Can Semantic Web Research Help?,"Terence Critchlow, Matthew Coleman, David Buttler, Wei Han, Daniel Rocco, Li Xiong, Ling Liu, Calton Pu, Renato Fileto",SIGMOD Conference,2002
Probabilistic Optimization of Top N Queries,"Donko Donjerkovic, Raghu Ramakrishnan",VLDB,1999
VideoAnywhere: A System for Searching and Managing Distributed Video Assets,"Amit P. Sheth, Kshitij Shah, Clemens Bertram",SIGMOD Conference,1999
A Pictorial Query Language for Querying Geographic Databases using Positional and OLAP Operators,"Elaheh Pourabbas, Maurizio Rafanelli",SIGMOD Record,2002
Staggered Striping in Multimedia Information Systems,"Steven Berson, Richard R. Muntz, Shahram Ghandeharizadeh, Xiangyu Ju",SIGMOD Record,1994
Surfing Wavelets on Streams: One-Pass Summaries for Approximate Aggregate Queries,"Anna C. Gilbert, Martin Strauss, Yannis Kotidis, S. Muthukrishnan",VLDB,2001
A Graphical Query Language for Mobile Information Systems,Ya-Hui Chang,SIGMOD Record,2003
Effective Memory Use in a Media Server,"Edward Y. Chang, Hector Garcia-Molina",VLDB,1997
Fast-Start: Quick Fault Recovery in Oracle,"Ashok Joshi, Ron Weiss, Amit Ganesh, Tirthankar Lahiri",SIGMOD Conference,2001
Multiview Access Protocols for Large-Scale Replication,"Weimin Du, Xiangning Liu, Abdelsalam Helal",ACM Trans. Database Syst.,1998
Automatic Segmentation of Text into Structured Records,"Vinayak R. Borkar, Sunita Sarawagi, Kaustubh Deshmukh",SIGMOD Conference,2001
DTL's DataSpot: Database Exploration Using Plain Language,"Gadi Entin, Shai Geva, Shaul Dar, Eran Palmon",VLDB,1998
A Chase Too Far?,"Val Tannen, Arnaud Sahuguet, Alin Deutsch, Lucian Popa",SIGMOD Conference,2000
Dynamic Content Acceleration: A Caching Solution to Enable Scalable Dynamic Web Page Generation,"Debra E. VanderMeer, Krithi Ramamritham, Helen M. Thomas, Anindya Datta, Kaushik Dutta",SIGMOD Record,2001
An adaptive peer-to-peer network for distributed caching of OLAP results,"Beng Chin Ooi, Dimitris Papadias, Kian-Lee Tan, Wee Siong Ng, Panos Kalnis",SIGMOD Record,2002
STHoles: A Multidimensional Workload-Aware Histogram,"Luis Gravano, Nicolas Bruno, Surajit Chaudhuri",SIGMOD Conference,2001
Daytona And The Fourth-Generation Language Cymbal,Rick Greer,SIGMOD Conference,1999
Quantifiable Data Mining Using Ratio Rules,"Christos Faloutsos, Yannis Kotidis, Flip Korn, Alexandros Labrinidis",VLDB J.,2000
Management of Data and Services in the Environmental Information System (UIS) of Baden-Württemberg,"Wolf-Fritz Riekert, Roland Mayer-Föll, Gerlinde Wiest",SIGMOD Record,1997
EXACT: An Extensible Approach to Active Object-Oriented Databases,"Arturo Jaime, Oscar Díaz",VLDB J.,1997
Applying database Visualization to the World Wide Web,"Alberto O. Mendelzon, Dimitra Vista, Masum Z. Hasan",SIGMOD Conference,1996
An Introduction to Remy's Fast Polymorphic Record Projection,Limsoon Wong,SIGMOD Record,1995
Using Probabilistic Information in Data Integration,"Alon Y. Levy, Daniela Florescu, Daphne Koller",VLDB,1997
SilkRoute: A framework for publishing relational data in XML,"Dan Suciu, Yana Kadiyska, Wang Chiew Tan, Mary F. Fernandez, Atsuyuki Morishima",ACM Trans. Database Syst.,2002
Digital Library Services in Mobile Computing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995
Virtual Database technology,"Venky Harinarayan, Ashish Gupta, Anand Rajaraman",SIGMOD Record,1997
The GMAP: A Versatile Tool for Physical Data Independence,"Yannis E. Ioannidis, Marvin H. Solomon, Odysseas G. Tsatalos",VLDB J.,1996
Comprehension Syntax,"Limsoon Wong, Dan Suciu, Val Tannen, Peter Buneman, Leonid Libkin",SIGMOD Conference,1994
Secure Transaction Processing in Firm Real-Time Database Systems,"Binto George, Jayant R. Haritsa",SIGMOD Conference,1997
Report on First International Workshop on Real-Time Database Systems,"Sang Hyuk Son, Kwei-Jay Lin, Azer Bestavros",SIGMOD Conference,1996
An Alternative Storage Organization for ROLAP Aggregate Views Based on Cubetrees,"Yannis Kotidis, Nick Roussopoulos",SIGMOD Record,1998
Structured Document Storage and Refined Declarative and Navigational Access Mechanisms in HyperStorM,"Karl Aberer, Xiaoya Yang, Klemens Böhm, Erich J. Neuhold",VLDB J.,1997
SQLJ-Part 1: SQL Routines Using the Java Programming Language,"Andrew Eisenberg, Jim Melton",SIGMOD Record,1999
Potter's Wheel: An Interactive Data Cleaning System,"Joseph M. Hellerstein, Vijayshankar Raman",VLDB,2001
Pixel-oriented Database Visualizations,Daniel A. Keim,SIGMOD Record,1996
The TriGS Active Object-Oriented Database System - An Overview,"Gerti Kappel, Werner Retschitzegger",SIGMOD Record,1998
The Handwritten Trie: Indexing Electronic Ink,"Padmavathi Vallabhaneni, Daniel Barbará, Walid G. Aref",SIGMOD Record,1995
Are We Working On the Right Problems? (Panel),Michael Stonebraker,SIGMOD Record,1998
"Review of Data on the Web: from relational to semistructured data and XML by Serge Abiteboul, Peter Buneman, and Dan Suciu. Morgan Kaufmann 1999","Fernando Berzal Galiano, Nicolás Marín",SIGMOD Conference,2003
MultiMediaMiner: A System Prototype for Multimedia Data Mining,"Jenny Chiang, Ze-Nian Li, Osmar R. Zaïane, Sonny H. Chee, Jiawei Han",SIGMOD Conference,1998
A New SQL-like Operator for Mining Association Rules,"Giuseppe Psaila, Stefano Ceri, Rosa Meo",VLDB,1996
XQuery Formal Semantics: State and Challenges,Peter Fankhauser,SIGMOD Record,2001
Optimization of Queries with User-defined Predicates,"Surajit Chaudhuri, Kyuseok Shim",VLDB,1996
Client-Site Query Extensions,"Praveen Seshadri, Tobias Mayr",SIGMOD Conference,1999
Distributed deviation detection in sensor networks,"Dimitrios Gunopulos, Themistoklis Palpanas, Dimitris Papadopoulos, Vana Kalogeraki",SIGMOD Conference,2003
Book Review Column,Karl Aberer,SIGMOD Conference,2-001
HD-Eye: visual clustering of high dimensional data,"Daniel A. Keim, Markus Wawryniuk, Alexander Hinneburg",SIGMOD Record,2002
Are the Terms Version and Variant Orthogonal to One Another? A Critical Assessment of the STEP Standardization,Hartmut Wedekind,SIGMOD Record,1994
Open GIS and On-Line Environmental Libraries,Kenn Gardels,SIGMOD Conference,1997
Securing XML Documents: the Author-X Project Demonstration,"Elisa Bertino, Elena Ferrari, Silvana Castano",SIGMOD Conference,2001
Energy and rate based MAC protocol for wireless sensor networks,"Ramaraju Kalidindi, Vijay Kumar, Rajgopal Kannan, S. Sitharama Iyengar",SIGMOD Record,2003
"The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0",David Campbell,VLDB,1999
Lineage tracing for general data warehouse transformations,"Jennifer Widom, Yingwei Cui",VLDB J.,2003
Near Neighbor Search in Large Metric Spaces,Sergey Brin,VLDB,1995
MOCHA: A Self-Extensible Database Middleware System for Distributed Data Sources,"Manuel Rodriguez-Martinez, Nick Roussopoulos",SIGMOD Record,2000
Fast Joins Using Join Indices,"Kenneth A. Ross, Zhe Li",VLDB J.,1999
MIL Primitives for Querying a Fragmented World,"Martin L. Kersten, Peter A. Boncz",VLDB J.,1999
On the Semantics of ``Now'' in Databases,"Christian S. Jensen, Tomás Isakowitz, Richard T. Snodgrass, Curtis E. Dyreson, James Clifford",ACM Trans. Database Syst.,1997
Data Management Issues in Electronic Commerce (Panel),M. Tamer Özsu,SIGMOD Conference,1999
Dynamic Sample Selection for Approximate Query Processing,"Gautam Das, Surajit Chaudhuri, Brian Babcock",SIGMOD Record,2003
Efficient Computation of Iceberg Cubes with Complex Measures,"Guozhu Dong, Jian Pei, Jiawei Han, Ke Wang",SIGMOD Record,2001
