,0
"Anthony Tomasic, Eric Simon",3435
S. Chakravarthy,3436
Information integration on the Web: a view from AI and databases (report on IIWeb-03),3437
"Sven Helmer, Guido Moerkotte",3438
Telcordia's Database Reconciliation and Data Quality Analysis Tool,3439
The SAMOS Active DBMS Prototype,3440
SilkRoute: A framework for publishing relational data in XML,3441
"Davood Rafiei, Alberto Mendelzon",3442
Scientists called upon to take actions,3443
"Asaf Adi, David Botzer, Opher Etzion, Tali Yatzkar-Haham",3444
"Xiaowei Xu, Michael Wimmer, Jörg Sander, Martin Ester, Hans-Peter Kriegel",3445
Starting (and Sometimes Ending) a Database Company,3446
"Jason Tsong-Li Wang, Gung-Wei Chirn, Thomas G. Marr, Bruce Shapiro, Dennis Shasha, Kaizhong Zhang",3447
BOAT-Optimistic Decision Tree Construction,3448
"Øystein Torbjørnsen, Øystein Grøvlen, Svein-Olaf Hvasshovd",3449
Data Grid Management Systems,3450
Lotus Development Corp.,3451
"Luc Bouganim, Daniela Florescu, Patrick Valduriez",3452
Access to Objects by Path Expressions and Rules,3453
MPEG-7 Standard for Multimedia Databases,3454
"Florian Matthes, Joachim W. Schmidt",3455
Indexing Multiple Sets,3456
Microsoft Site Server (Commerce Edition),3457
"Walid Aref, Daniel Barbar&#225;, Padmavathi Vallabhaneni",3458
"Qiong Luo, Sailesh Krishnamurthy, C. Mohan, Hamid Pirahesh, Honguk Woo, Bruce G. Lindsay, Jeffrey F. Naughton",3459
Fast-Start: Quick Fault Recovery in Oracle,3460
"Masum Z. Hasan, Alberto O. Mendelzon, Dimitra Vista",3461
"Shutdown, Budget, and Funding",3462
"Michele Missikoff, Anna Formica, Hans Dietmar Gröger",3463
Materialized View Selection and Maintenance Using Multi-Query Optimization,3464
Jian Zhang,3465
Searching in metric spaces by spatial approximation,3466
"Achim Kraiss, Gerhard Weikum",3467
"Dieter Pfoser, Christian S. Jensen, Yannis Theodoridis",3468
"Timos K. Sellis, Yannis Vassiliou",3469
"Andreas Dehmel, Peter Baumann, Norbert Widmann, Roland Ritsch, Paula Furtado",3470
Christian B&#246;hm,3471
"Naci Ishakbeyoglu, Z. Meral Özsoyoglu",3472
Interviewing During a Tight Job Market,3473
"Venkatesh Ganti, Raghu Ramakrishnan, Mong-Li Lee",3474
NetCube: A Scalable Tool for Fast Data Mining and Compression,3475
What will be,3476
Analyzing Quantitative Databases: Image is Everything,3477
"Peter J. Haas, Jeffrey F. Naughton, Gang Luo, Curt Ellmann",3478
Exploratory Mining and Pruning Optimizations of Constrained Association Rules,3479
"Shivnath Babu, Jennifer Widom",3480
"Michael Rabinovich, Pradnya Karbhari, Fred Douglis, Zhen Xiao",3481
Concurrency and recovery in generalized search trees,3482
"Geraldo Zimbrao, Jano Moreira de Souza",3483
"Giuseppe Psaila, Stefano Ceri, Rosa Meo",3484
Extended Wavelets for Multiple Measures,3485
"Carole A. Goble, Omar Boucelma, Silvana Castano, Vanja Josifovski, Zoé Lacroix, Bertram Ludäscher",3486
Performance of Future Database Systems: Bottlenecks and Bonananzas,3487
"Per-&#197;ke Larson, Dana Florescu, Goetz Graefe, Guido Moerkotte, Hamid Pirahesh, Harald Sch&#246;ning",3488
The database research group at ETH Zurich,3489
Efficient Filtering of XML Documents for Selective Dissemination of Information,3490
Objectivity Industrial Exhibit,3491
"Stanley M. T. Yau, Hong Va Leong, Dennis McLeod, Antonio Si",3492
OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization,3493
"Integrating temporal, real-time, an active databases",3494
"O. Shmueli, J. Widom",3495
"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",3496
"Jennifer Widom, Stefano Ceri, Roberta Cochrane",3497
W3QS: A Query System for the World-Wide Web,3498
"Ramaraju Kalidindi, Vijay Kumar, Rajgopal Kannan, S. Sitharama Iyengar",3499
"Laks V. S. Lakshmanan, Stelios Paparizos, Nuwee Wiwatwattana, Cong Yu, Jignesh M. Patel, H. V. Jagadish, Andrew Nierman, Divesh Srivastava, Adriane Chapman, Yuqing Wu, Shurug Al-Khalifa",3500
Alon Y. Levy,3501
Towards on-line analytical mining in large databases,3502
A foundation for representing and quering moving objects,3503
"Nick Bassiliades, Ioannis P. Vlahavas",3504
Anil K. Nori,3505
A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,3506
"Jef Wijsen, Toon Calders, Raymond T. Ng",3507
Improving Database Design Through the Analysis of Relationships,3508
Resource Scheduling for Composite Multimedia Objects,3509
Efficient similarity search and classification via rank aggregation,3510
Rights protection for relational data,3511
"Alexander S. Szalay, Jim Gray, Ani R. Thakar, Peter Z. Kunszt, Tanu Malik, Jordan Raddick, Christopher Stoughton, Jan vandenBerg",3512
Versioning and Configuration Management in an Object-Oriented Data Model,3513
"AnHai Doan, Pedro Domingos, Alon Y. Halevy",3514
"Andreas Geppert, Klaus R. Dittrich",3515
Database in crisis and transition: a technical agenda for the year 2001,3516
"Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",3517
Ripple Joins for Online Aggregation,3518
"Jeffrey Parsons, Yair Wand",3519
Parallel Evaluation of Multi-Join Queries,3520
A logical foundation for deductive object-oriented databases,3521
"Xiao Qin, Robert L. Grossman",3522
The IDEA Web lab,3523
Ming-Chuan Wu,3524
"Michael Jaedicke, Bernhard Mitschang",3525
XPath queries on streaming data,3526
"Athman Bouguettaya, Brahim Medjahed, Ahmed K. Elmagarmid",3527
"Craig J. Bunker, Latha S. Colby, Richard L. Cole, William J. McKenna, Gopal Mulagund, David Wilhite",3528
Data Mining with optimized two-dimensional association rules,3529
"Alexandros Labrinidis, Nick Roussopoulos",3530
Times-Ten Team,3531
Statistical schema matching across web query interfaces,3532
"Alberto O. Mendelzon, John Keenleyside, Denilson Barbosa, Kelly A. Lyons",3533
"Isabel F. Cruz, M. Averbuch, Wendy T. Lucas, Melissa Radzyminski, Kirby Zhang",3534
SIGMOD Record,3535
"Konrad Schwarz, eva Kühn, Thomas Tschernko",3536
Fine-grained sharing in a page server OODBMS,3537
"Arun N. Swami, K. Bernhard Schiefer",3538
Oliver Günther,3539
Xiaolei Qian,3540
"Alfons Kemper, Donald Kossmann, Christian Wiesner",3541
A Database System for Real-Time Event Aggregation in Telecommunication,3542
AutoAdmin what-if index analysis utility,3543
"Alan F. Smeaton, Mark Roantree",3544
Finding Intensional Knowledge of Distance-Based Outliers,3545
Serge Abiteboul,3546
"Ioana Ursu, Donald Kossmann, Laura M. Haas",3547
"Qi Cheng, Hamid Pirahesh, Linqi Liu, Kwai Wong, Wenbin Ma, Calisto Zuzarte",3548
"Seth J. White, David J. DeWitt",3549
"OLAP, relational, and multidimensional database systems",3550
"Rajeev Rastogi, Kyuseok Shim, Minos N. Garofalakis",3551
"Kazimierz Subieta, Yahiko Kambayashi, Jacek Leszczylowski",3552
Sanju K. Bansal,3553
"Peter Scheuermann, Junho Shim, Radek Vingralek",3554
"Jason Tsong-Li Wang, George Jyh-Shian Chang, Dennis Shasha, Girish Patel, Kaizhong Zhang, Liam Relihan",3555
A database approach to quality of service specification in video databases,3556
"Takeshi Fukuda, Yasukiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",3557
Database design with common sense business reasoning and learning,3558
An introduction to spatial database systems,3559
Design issues and challenges for RDF- and schema-based peer-to-peer systems,3560
"David T. Liu, Devesh Parekh, Michael J. Franklin",3561
"Brian Babcock, Chris Olston",3562
Further Improvements on Integrity Constraint Checking for Stratifiable Deductive Databases,3563
Effective & Efficient Document Ranking without using a Large Lexicon,3564
"Guy Pardon, Gustavo Alonso",3565
Are We Working On the Right Problems? (Panel),3566
Alon Y. Halevy,3567
Instance-based attribute identification in database integration,3568
"Venky Harinarayan, Ashish Gupta, Anand Rajaraman",3569
"Bongki Moon, Quanzhong Li",3570
"Yan Zhao, Laks V. S. Lakshmanan, Jian Pei",3571
A scalable hash ripple join algorithm,3572
"Yihong Zhao, Prasad M. Deshpande, Jeffrey F. Naughton, Amit Shukla",3573
"Jack A. Orenstein, D. N. Kamber",3574
"Rajgopal Kannan, Ram Kalidindi, S. S. Iyengar, Vijay Kumar",3575
A Low-Cost Storage Server for Movie on Demand Databases,3576
The IDEA Web Lab,3577
A logical view of structured files,3578
"Narayanan Krishnakumar, Arthur J. Bernstein",3579
"Ashish Gupta, Inderpal Singh Mumick",3580
"Aoying Zhou, Wenyun Ji, Shihui Zheng, Hongjun Lu, Yuqi Liang, Zengping Tian, Long Zhang",3581
"Khoa Doan, Catherine Plaisant, Ben Shneiderman, Tom Bruns",3582
"Awais Rashid, Peter Sawyer",3583
SMOOTH - A Distributed Multimedia Database System,3584
"Flip Korn, S. Muthukrishnan",3585
Optimization of Constrained Frequent Set Queries with 2-variable Constraints,3586
"Chung-Sheng Li, Vittorio Castelli, Lawrence D. Bergman, John R. Smith, Yuan-Chi Chang, Ming-Ling Lo",3587
"Thin-Fong Tsuei, Allan N. Packer, Keng-Tai Ko",3588
"Hector Garcia-Molina, Sergey Brin, James Davis",3589
Staggered striping in multimedia information systems,3590
"Jürgen Frohn, Georg Lausen, Heinz Uphoff",3591
"Todd Anderson, Yuri Breitbart, Henry F. Korth, Avishai Wool",3592
Data Mining-based Intrusion Detectors: An Overview of the Columbia IDS Project,3593
"Yuri Breitbart, Raghavan Komondoor, Rajeev Rastogi, S. Seshadri, Avi Silberschatz",3594
"Sriram Padmanabhan, Bishwaranjan Bhattacharjee, Tim Malkemus, Leslie Cranston, Matthew Huras",3595
"H. V. Jagadish, Laks V. S. Lakshmanan, Tova Milo, Divesh Srivastava, Dimitra Vista",3596
"Angela Bonifati, Stefano Ceri, Stefano Paraboschi",3597
ACM Multimedia '94 Conference Workshop on Multimedia Database Management Systems,3598
The middleware muddle,3599
"Ravi Kumar, Prabhakar Raghavan, Sridhar Rajagopalan, Andrew Tomkins",3600
A Modified Random Perturbation Method for Database Security,3601
"Reynold Cheng, Dmitri V. Kalashnikov, Sunil Prabhakar",3602
"Stephen Blott, Lukas Relly, Hans-J&#246;rg Schek",3603
"Fast Similarity Search in the Presence of Noise, Scaling, and Translation in Time-Series Databases",3604
"David S. Reiner, Arnon Rosenthal",3605
"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",3606
"Gonzalo Navarro, Ricardo A. Baeza-Yates",3607
"Luis Gravano, Nicolas Bruno, Surajit Chaudhuri",3608
Book Review Column,3609
The Design and Performance Evaluation of Alternative XML Storage Strategies,3610
"Christos Faloutsos, Yannis Kotidis, Flip Korn, Alexandros Labrinidis",3611
Amicalola Report: Database and Information System Research Challenges and Opportunities in Semantic Web and Enterprises,3612
Wave-indices: indexing evolving databases,3613
"Probe, Count, and Classify: Categorizing Hidden Web Databases",3614
"50,000 Users on an Oracle8 Universal Server Database",3615
Enterprise Java platform data access,3616
"Surajit Chaudhuri, Umeshwar Dayal, Tak W. Yan",3617
"Jae-Jun Hwang, Mauricio A. Hernández, Salvatore J. Stolfo, Hasanat M. Dewan",3618
Middle East Technical University Software Research and Development Center,3619
Description logics for semantic query optimization in object-oriented database systems,3620
Independence is Good: Dependency-Based Histogram Synopses for High-Dimensional Data,3621
High-performance sorting on networks of workstations,3622
"Jian Pei, Runying Mao, Kan Hu, Hua Zhu",3623
"Patrick C. K. Hung, Helen P. Yeung, Kamalakar Karlapalem",3624
On Processing XML in LDAP,3625
Structures for Manipulating Proposed Updates in Object-Oriented Databases,3626
Progressive evaluation of nested aggregate queries,3627
Efficient dynamic mining of constrained frequent sets,3628
Daniel Barbará,3629
Join synopses for approximate query answering,3630
The Design of an Acquisitional Query Processor For Sensor Networks,3631
"Paolo Atzeni, Paolo Merialdo, Marco Pecorone, Marco Magnante, Giansalvatore Mecca",3632
M. Tamer &#214;zsu,3633
"Dan Suciu, Yana Kadiyska, Wang Chiew Tan, Mary F. Fernandez, Atsuyuki Morishima",3634
"Assaf Schuster, Ran Wolff",3635
"P. Drew, B. Hamidzadeh, K. Karlapalem, A. Kean, D. Lee, Q. Li, F. Lochovsky, C. D. Shum, B. Wuthrich",3636
STRUDEL: A Web-site Management System,3637
DBCache: database caching for web application servers,3638
"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",3639
Data management for earth system science,3640
Moving up the food chain: Supporting E-Commerce Applications on Databases,3641
"A. Prasad Sistla, Isabel F. Cruz, Ashfaq A. Khokhar, Clement T. Yu, Bing Liu, Ouri Wolfson",3642
Database research at UT Arlington,3643
Large Databases for Remote Sensing and GIS,3644
Materialized Views in Oracle,3645
"Guozhu Dong, Jiawei Han, Joyce M. W. Lam, Jian Pei, Ke Wang",3646
Storage and Querying of E-Commerce Data,3647
"Michael Franklin, Stan Zdonik",3648
Constructing Efficient Decision Trees by Using Optimized Numeric Association Rules,3649
Plan-Per-Tuple Optimization Solution - Parallel Execution of Expensive User-Defined Functions,3650
"A. Formica, H. D. Groger, M. Missikoff",3651
Efficient Maintenance of Materialized Mediated Views,3652
"Jaewoo Kang, Dan Suciu, Alon Y. Levy, Daniela Florescu, Mary F. Fernandez",3653
Updating Knowledge Bases While Maintaining Their Consistency,3654
Performance Measurements of Tertiary Storage Devices,3655
"Willem Jonker, Heribert Sch&#252;tz",3656
ACM Multimedia '94 conference workshop on multimedia database management systems,3657
"Mehmet Altinel, Qiong Luo, Sailesh Krishnamurthy, C. Mohan, Hamid Pirahesh, Bruce G. Lindsay, Honguk Woo, Larry Brown",3658
"I-Min A. Chen, Dennis McLeod, Richard Hull",3659
"Hector Garcia-Molina, Luis Gravano, Kevin Chen-Chuan Chang, Andreas Paepcke",3660
Query Decomposition and View Maintenance for Query Languages for Unstructured Data,3661
A configurable type hierarchy index for OODB,3662
Distributed Top-K Monitoring,3663
"Heikki Mannila, Thomas Eiter, Georg Gottlob",3664
"Chan Man Kuok, Ada Fu, Man Hon Wong",3665
ODMG-93: a standard for object-oriented DBMSs,3666
The Cornell Jaguar System: Adding Mobility to PREDATOR,3667
"Christian Hanin, Roland Tusch, Carmen Riedler, Harald Kosch, Margit Lang, László Böszörményi, Christian Hofbauer, Alexander Bachlechner",3668
The Role of Integrity Constraints in Database Interoperation,3669
"Nita Goyal, Charles Hoch, Ravi Krishnamurthy, Brian Meckler, Michael Suchow, Moshe Zloof",3670
Rainbow: mapping-driven XQuery processing system,3671
"Coral Calero, Mario Piattini, Francisco Ruiz",3672
"Elaheh Pourabbas, Maurizio Rafanelli",3673
PESTO: An Integrated Query/Browser for Object Databases,3674
Data and Knowledge Base Research at Hong Kong University of Science and Technology,3675
Reusing Invariants: A New Strategy for Correlated Queries,3676
"C.-Y. Chan, P. Felber, M. Garofalakis, R. Rastogi",3677
MPEG-7 and multimedia database systems,3678
Approximating Aggregate Queries about Web Pages via Random Walks,3679
"Fereidoon Sadri, Laks V. S. Lakshmanan, Iyer N. Subramanian",3680
Semantics for Update Rule Programs and Implementations in a Relational Database Management System,3681
Bassel Ojjeh,3682
Report on the 5th international workshop on knowledge representation meets databases (KRDB'98),3683
"Marek Rusinkiewicz, Wolfgang Klas, Thomas Tesch, J&#252;rgen W&#228;sch, Peter Muth",3684
Dynamic Maintenance of Data Distribution for Selectivity Estimation,3685
"Review of The data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by Ralph Kimball, Margy Ross. John Wiley & Sons, Inc. 2002",3686
"Erik Riedel, Garth A. Gibson, Christos Faloutsos",3687
"Flip Korn, Nikolaos Sidiropoulos, Christos Faloutsos, Eliot Siegel, Zenon Protopapas",3688
"Ricky K. Taira, Ion Tim Ieong, Wesley W. Chu",3689
Pillip A. Bernstein,3690
"Ivan T. Bowman, Peter Bumbulis",3691
"Kurt P. Brown, Manish Mehta, Michael J. Carey, Miron Livny",3692
Evolution and Change in Data Management - Issues and Directions,3693
"Yannis Kotidis, Christos Faloutsos, Flip Korn, Alexandros Labrinidis",3694
Integrating Replacement Policies in StorM: An Extensible Approach,3695
Indexing the Distance: An Efficient Method to KNN Processing,3696
Data Management for Pervasive Computing,3697
Sergey Brin,3698
"Semi-automatic, Self-adaptive Control of Garbage Collection Rates in Object Databases",3699
"Jim Melton, Jan-Eike Michels, Vanja Josifovski, Krishna Kulkarni, Peter Schwarz, Kathy Zeidenstein",3700
Shoring up persistent applications,3701
"Martin Ester, Hans-Peter Kriegel, J&#246;rg Sander, Michael Wimmer, Xiaowei Xu",3702
Hot mirroring: a method of hiding parity update penalty and degradation during rebuilds for RAID5,3703
"Kaippallimalil J. Jacob, Dennis Shasha",3704
Enabling dynamic content caching for database-driven web sites,3705
"Clement Yu, Weiyi Meng, Wensheng Wu, King-Lup Liu",3706
Phoenix project: fault-tolerant applications,3707
Andreas Weininger,3708
"Anat Eyal, Tova Milo",3709
"Michael J. Carey, Steve Kirsch, Mary Roth, Bert Van der Linden, Nicolas Adiba, Michael Blow, Daniela Florescu, David Li, Ivan Oprencak, Rajendra Panwar, Runping Qi, David Rieber, John C. Shafer, Brian Sterling, Tolga Urhan, Brian Vickery, Dan Wineman, Kuan Yee",3710
"Jean-Christophe R. Pazzaglia, Chiara Biancheri, Gavino Paddeu",3711
"A. Prasad Sistla, Robert H. Sloan, Yelena Yesha, Ouri Wolfson",3712
"Bettina Berendt, Myra Spiliopoulou",3713
"Minos N. Garofalakis, Phillip B. Gibbon",3714
"Chris Clifton, Svetlozar Nestorov, Rajeev Motwani, Shalom Tsur, Jeffrey D. Ullman, Arnon Rosenthal, Serge Abiteboul",3715
"Michel Schneider, Jérôme Darmont",3716
"Zhiyuan Chen, Johannes Gehrke, Flip Korn",3717
"R. Ramakrishnan, D. Janaki Ram",3718
"Kazuyuki Shimazu, Sougata Mukherjea, Yi-Leh Wu, Divyakant Agrawal, Kyoji Hirata, Yukiyoshi Saito, Quoc Vu, Corey Bufi, Wen-Syan Li, Kevin Chen-Chuan Chang, Edward Y. Chang, Reiko Ito, Yoshinori Hara, Yutaka Kimura",3719
Data page layouts for relational databases on deep memory hierarchies,3720
"Roy Goldman, Jennifer Widom",3721
"Albertas Caplinskas, Johann Eder, Olegas Vasilecas",3722
"Biodiversity Informatics: The Challenge of Rapid Development, Large Databases, and Complex Data (Keynote)",3723
A case for fractured mirrors,3724
"Sergey Melnik, Erhard Rahm, Philip A. Bernstein",3725
Designing an ultra highly available DBMS (tutorial session),3726
New Standard for Stored Procedures in SQL,3727
SQL standardization: the next steps,3728
"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",3729
"Jayant R. Haritsa, S. Seshadri",3730
Brad Adelberg,3731
"Ran Wolff, Assaf Schuster",3732
Foreword by the VLDB '98 PC Chairmen,3733
"P. Roy, S. Seshadri, A. Silberschatz, S. Sudarshan, S. Ashwin",3734
"Amol Deshpande, Suman Kumar Nath, Phillip B. Gibbons, Srinivasan Seshan",3735
MOCHA: A Database Middleware System Featuring Automatic Deployment of Application-Specific Functionality,3736
"Thomas A. Mueck, Martin L. Polaschek",3737
"Advanced data processing in KRISYS: modeling concepts, implementation techniques, and client/server issues",3738
Querying multiple bioinformatics information sources: can semantic web research help?,3739
Query Processing Over Object Views of Relational Data,3740
"Joakim Eriksson, Jonas Mellin, Sten Andler, Mikael Berndtsson, Bengt Eftring, Jörgen Hansson",3741
"Panos Constantopoulos, Matthias Jarke, John Mylopoulos, Yannis Vassiliou",3742
Meaningful Change Detection in Structured Data,3743
"Michael H. B&#246;hlen, Richard Thomas Snodgrass, Michael D. Soo",3744
"Swarup Acharya, Stanley B. Zdonik, Michael J. Franklin",3745
"Samuel Madden, Mehul A. Shah, Vijayshankar Raman, Joseph M. Hellerstein",3746
"Ernest Teniente, Elena Baralis, Stefano Paraboschi",3747
"Peter M. Chen, Wee Teck Ng",3748
Efficient Processing of Joins on Set-valued Attributes,3749
Practical Predicate Placement,3750
Application architecture (panel session): 2Tier or 3Tier? What is DBMS's role?,3751
"H. V. Jagadish, Daniel F. Lieuwen, Rajeev Rastogi, Abraham Silberschatz, S. Sudarshan",3752
"Edward Omiecinski, Shamkant B. Navathe, Ashok Savasere",3753
1996,3754
"Tamer Kahveci, Ambuj K. Singh",3755
DWMS: Data Warehouse Management System,3756
"Florian Krebs, Christian Böhm, Bernhard Braunmüller, Hans-Peter Kriegel",3757
Concurrency and Recovery in Generalized Search Trees,3758
Oracle Rdb's Record Caching Model,3759
"W. O'Connell, I. T. Ieong, D. Schrader, C. Watson, G. Au, A. Biliris, S. Choo, P. Colin, G. Linderman, E. Panagos, J. Wang, T. Walter",3760
DB2 Spatial Extender - Spatial data within the RDBMS,3761
"A. P. Buchmann, A. Deutsch, J. Zimmermann, M. Higa",3762
The Merge/Purge Problem for Large Databases,3763
"Bertram Ludäscher, Amarnath Gupta, Maryann E. Martone",3764
"Qiong Luo, Jeffrey F. Naughton",3765
"Jeffrey F. Naughton, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jayavel Shanmugasundaram",3766
Improved histograms for selectivity estimation of range predicates,3767
WebFilter: A High-throughput XML-based Publish and Subscribe System,3768
"Manish Mehta, David J. DeWitt",3769
A Database Index to Large Biological Sequences,3770
Information Systems Research at RWTH Aachen,3771
The Aggregate Data Problem: A System for their Definition and Management,3772
Multi-dimensional Selectivity Estimation Using Compressed Histogram Information,3773
An Extensible Notation for Spatiotemporal Index Queries,3774
M-tree: An Efficient Access Method for Similarity Search in Metric Spaces,3775
Reducing the Braking Distance of an SQL Query Engine,3776
"Eric Hughes, Roman Ginis, Bhavani M. Thuraisingham, Peter C. Krupp, John A. Maurer",3777
ZOO: A Desktop Experiment Management Environment,3778
"Yannis Kotidis, Yannis Sismanis, Antonios Deligiannakis, Nick Roussopoulos",3779
Announcement-the temporal query language TSQL2 final language definition,3780
"Raghu Ramakrishnan, Divesh Srivastava, S. Sudarshan, Praveen Seshadri",3781
"Nenad Jukic, Svetlozar Nestorov, Susan Vrbsky",3782
"Ron Avnur, Joseph M. Hellerstein",3783
Conceptual schema analysis: techniques and applications,3784
"Scott Shenker, Christos H. Papadimitriou, Richard M. Karp",3785
"Peter Buneman, Louiqa Raschid, Jeffrey D. Ullman",3786
Automata theory for XML researchers,3787
PIX: exact and approximate phrase matching in XML,3788
"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",3789
Evaluating Top-k Selection Queries,3790
"Takahiko Shintani, Masaru Kitsuregawa",3791
"Ubiquitous, Self-tuning, Scalable Servers",3792
Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering,3793
A Complete Temporal Relational Algebra,3794
"Guido Moerkotte, Sophie Cluet, Vassilis Christophides",3795
"Eric Hughes, Leonard J. Seligman, Arnon Rosenthal, Scott Renner",3796
CONTROL: continuous output and navigation technology with refinement on-line,3797
"Thomas C. Rakow, Klemens Böhm",3798
Spectral bloom filters,3799
"Markus M. Breunig, Hans-Peter Kriegel, Peer Kr&#246;ger, J&#246;rg Sander",3800
"Alin Dobra, Johannes Gehrke, Rajeev Rastogi, Minos N. Garofalakis",3801
"Ilaria Bartolini, Paolo Ciaccia, Florian Waas",3802
Answering Queries with Aggregation Using Views,3803
An open abstract-object storage system,3804
"Alin Deutsch, Lucian Popa, Val Tannen",3805
Workshop report: the first international workshop on active and real-time database systems (ARTDB-95),3806
"Ling Lin, Tore Risch",3807
"Graham N. C. Kirby, Ronald Morrison, Evangelos Zirintsis",3808
"Klaudia Hergula, Fernando de Ferreira Rezende",3809
Umeshwar Dayal,3810
Informix online XPS,3811
WinMagic : Subquery Elimination Using Window Aggregation,3812
Workshop on performance and architecture of web servers,3813
"Mediator languages-a proposal for a standard: report of an I3/POB working group held at the University of Maryland, April 12 and 13, 1996",3814
CORPORATE The Paradise Team,3815
Jack A. Orenstein,3816
Declarative updates of relational databases,3817
"Praveen Seshadri, Joseph M. Hellerstein, Hamid Pirahesh, T. Y. Cliff Leung, Raghu Ramakrishnan, Divesh Srivastava, Peter J. Stuckey, S. Sudarshan",3818
A Product Specification Database for Visual Prototyping,3819
"Thomas Bergstraesser, Philip A. Bernstein, Shankar Pal, David Shutt",3820
"Serge Abiteboul, Catriel Beeri",3821
What is the Data Warehousing Problem? (Are Materialized Views the Answer?),3822
Effective page refresh policies for Web crawlers,3823
Computing Capabilities of Mediators,3824
"D. Abadi, D. Carney, U. &#199;etintemel, M. Cherniack, C. Convey, C. Erwin, E. Galvez, M. Hatoun, A. Maskey, A. Rasin, A. Singer, M. Stonebraker, N. Tatbul, Y. Xing, R. Yan, S. Zdonik",3825
An axiomatic model of dynamic schema evolution in objectbase systems,3826
"Gabriella Pasi, Amihai Motro, Patrick Bosc",3827
"Vipul Kashyap, Amit Sheth",3828
Efficient Mid-Query Re-Optimization of Sub-Optimal Query Execution Plans,3829
Qualified Answers That Reflect User Needs and Preferences,3830
Doug Stacey,3831
"Kemafor Anyanwu, Amit Sheth",3832
Mining System Audit Data: Opportunities and Challenges,3833
Timer-Driven Database Triggers and Alerters: Semantics and a Challenge,3834
Optimization of Queries with User-defined Predicates,3835
Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,3836
Elisa Bertino,3837
Structured Document Storage and Refined Declarative and Navigational Access Mechanisms in HyperStorM,3838
Edwin R. Lassettre,3839
"Surajit Chaudhuri, Shahram Ghandeharizadeh, Cyrus Shahabi",3840
Data Access for the Masses through OLE DB,3841
STREAM: The Stanford Stream Data Manager,3842
Richard Thomas Snodgrass,3843
"Patrick O'Neil, Dallan Quass",3844
The Dangers of Replication and a Solution,3845
Partition Based Spatial-Merge Join,3846
"Eugene Agichtein, Luis Gravano",3847
"Karl Aberer, Philippe Cudr&#233;-Mauroux, Manfred Hauswirth",3848
Workshop on workflow management in scientific and engineering applications-report,3849
Functional-join processing,3850
Will Database Researchers Have ANY Role in Data Security? (Panel Abstract),3851
Database research at Columbia University,3852
"J. Baulier, P. Bohannon, S. Gogate, C. Gupta, S. Haldar",3853
"Arun Swami, K. Bernhard Schiefer",3854
"William I. Grosky, Farshad Fotouhi, Ishwar K. Sethi, Bogdan Capatina",3855
TAM: a system for dynamic transactional activity management,3856
"Review of The data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by Ralph Kimball, Margy Ross. John Wiley & Sons, Inc. 2002.",3857
Optimizing Jan Jannink's Implementation of B+-tree Deletion,3858
"Raymond T. Ng, Paul Shum",3859
Incremental Organization for Data Recording and Warehousing,3860
Challenges for Global Information Systems,3861
"Tolga Urhan, Michael J. Franklin, Laurent Amsaleg",3862
"Chen Li, Edward Chang",3863
Fast Evaluation Techniques for Complex Similarity Queries,3864
Ripple joins for online aggregation,3865
Exploiting statistics on query expressions for optimization,3866
Research perspectives for time series management systems,3867
Object Database Evolution Using Separation of Concerns,3868
"Jenny Chiang, Ze-Nian Li, Osmar R. Zaïane, Sonny H. Chee, Jiawei Han",3869
A Performance Study of Workfile Disk Management for Concurrent Mergesorts in a Multiprocessor Database System,3870
"Optimizing relational queries in connection hypergraphs: nested queries, views, and binding propagations",3871
"Yannis Theodoridis, Dieter Pfoser, Christian S. Jensen",3872
"S.-Y. Chien, V. J. Tsotras, C. Zaniolo",3873
Fundamental techniques for order optimization,3874
"Hector Garcia-Molina, Wilburt Labio, Yingwei Cui, Jennifer Widom, Jun Yang",3875
ZOO: A Desktop Emperiment Management Environment,3876
Tavant System Architecture for Sell-side Channel Management,3877
SPIRE: A Progressive Content-Based Spatial Image Retrieval Engine,3878
"Weiyi Meng, King-Lup Liu, Clement T. Yu, Xiaodong Wang, Yuhsi Chang, Naphtali Rishe",3879
"K. Selçuk Candan, Yoshinori Hara, Kyoji Hirata, Wen-Syan Li",3880
"Umeshwar Dayal, Ming-Chien Shan, Angela Bonifati, Fabio Casati",3881
