id,source,sched_dep_time,sched_arr_time
1300,orbitz,8:05 AM,11:35 AM
1301,weather,8:05 AM,11:35 AM
1302,flightarrival,8:05 AM,11:35 AM
1303,ua,4:00 PM,6:46 PM
1304,airtravelcenter,4:00 PM,6:46 PM
1305,myrateplan,4:00 PM,6:46 PM
1306,helloflight,4:00 PM,6:46 PM
1307,flytecomm,4:00 PM,6:46 PM
1308,flightaware,4:00 PM,6:46 PM
1309,wunderground,4:00 PM,6:46 PM
1310,flights,4:00 PM,6:46 PM
1311,businesstravellogue,4:00 PM,6:46 PM
1312,flylouisville,4:00 PM,6:46 PM
1313,flightstats,4:00 PM,6:46 PM
1314,quicktrip,4:00 PM,6:46 PM
1315,world-flight-tracker,4:00 PM,6:46 PM
1316,flightview,4:00 PM,6:46 PM
1317,panynj,4:00 PM,6:46 PM
1318,gofox,4:00 PM,6:46 PM
1319,foxbusiness,4:00 PM,6:46 PM
1320,allegiantair,4:00 PM,6:46 PM
1321,boston,4:00 PM,6:46 PM
1322,travelocity,4:00 PM,6:46 PM
1323,orbitz,4:00 PM,6:46 PM
1324,weather,4:00 PM,6:46 PM
1325,mytripandmore,4:00 PM,6:46 PM
1326,aa,6:00 AM,6:40 AM
1327,flightexplorer,6:00 AM,6:40 AM
1328,airtravelcenter,6:00 AM,6:40 AM
1329,myrateplan,6:00 AM,6:40 AM
1330,helloflight,6:00 AM,6:40 AM
1331,flytecomm,6:00 AM,6:40 AM
1332,flightaware,6:00 AM,6:40 AM
1333,wunderground,6:00 AM,6:40 AM
1334,flights,6:00 AM,6:40 AM
1335,businesstravellogue,6:00 AM,6:40 AM
1336,flylouisville,6:00 AM,6:40 AM
1337,flightstats,6:00 AM,6:40 AM
1338,quicktrip,6:00 AM,6:40 AM
1339,world-flight-tracker,6:00 AM,6:40 AM
1340,flightview,6:00 AM,6:40 AM
1341,panynj,6:00 AM,6:40 AM
1342,gofox,6:00 AM,6:40 AM
1343,foxbusiness,6:00 AM,6:40 AM
1344,allegiantair,6:00 AM,6:40 AM
1345,boston,6:00 AM,6:40 AM
1346,travelocity,6:00 AM,6:40 AM
1347,orbitz,6:00 AM,6:40 AM
1348,weather,6:00 AM,6:40 AM
1349,ifly,6:00 AM,6:40 AM
1350,usatoday,6:00 AM,6:40 AM
1351,flightwise,6:00 AM,6:40 AM
1352,flightarrival,6:00 AM,6:40 AM
1353,aa,8:25 PM,11:50 PM
1354,flightexplorer,8:25 PM,11:50 PM
1355,airtravelcenter,8:25 PM,11:50 PM
1356,myrateplan,8:25 PM,11:50 PM
1357,helloflight,8:25 PM,11:50 PM
1358,flytecomm,8:25 PM,11:50 PM
1359,flightaware,8:25 PM,11:50 PM
1360,wunderground,8:25 PM,11:50 PM
1361,flights,8:25 PM,11:50 PM
1362,businesstravellogue,8:25 PM,11:50 PM
1363,flylouisville,8:25 PM,11:50 PM
1364,flightstats,8:25 PM,11:50 PM
1365,quicktrip,8:25 PM,11:50 PM
1366,world-flight-tracker,8:25 PM,11:50 PM
1367,flightview,8:25 PM,11:50 PM
1368,panynj,8:25 PM,11:50 PM
1369,gofox,8:25 PM,11:50 PM
1370,foxbusiness,8:25 PM,11:50 PM
1371,allegiantair,8:25 PM,11:50 PM
1372,boston,8:25 PM,11:50 PM
1373,travelocity,8:25 PM,11:50 PM
1374,orbitz,8:25 PM,11:50 PM
1375,weather,8:25 PM,11:50 PM
1376,dfw,8:25 PM,11:50 PM
1377,mytripandmore,8:25 PM,11:50 PM
1378,flightwise,8:25 PM,11:50 PM
1379,flightarrival,8:25 PM,11:50 PM
1380,CO,8:40 AM,10:54 AM
1381,airtravelcenter,8:40 AM,10:54 AM
1382,myrateplan,8:40 AM,10:54 AM
1383,helloflight,8:40 AM,10:54 AM
1384,flytecomm,8:40 AM,10:54 AM
1385,flights,8:40 AM,10:54 AM
1386,businesstravellogue,8:40 AM,10:54 AM
1387,flylouisville,8:40 AM,10:54 AM
1388,flightstats,8:40 AM,10:54 AM
1389,quicktrip,8:40 AM,10:54 AM
1390,flightview,8:40 AM,10:54 AM
1391,panynj,8:40 AM,10:54 AM
1392,gofox,8:40 AM,10:54 AM
1393,foxbusiness,8:40 AM,10:54 AM
1394,allegiantair,8:40 AM,10:54 AM
1395,boston,8:40 AM,10:54 AM
1396,travelocity,8:40 AM,10:54 AM
1397,orbitz,8:40 AM,10:54 AM
1398,weather,8:40 AM,10:54 AM
1399,flightarrival,8:40 AM,10:54 AM
1400,aa,6:59 AM,10:34 AM
1401,flightexplorer,6:59 AM,10:34 AM
1402,airtravelcenter,6:59 AM,10:34 AM
1403,myrateplan,6:59 AM,10:34 AM
1404,helloflight,6:59 AM,10:34 AM
1405,flytecomm,6:59 AM,10:34 AM
1406,flightaware,6:59 AM,10:34 AM
1407,wunderground,6:59 AM,10:34 AM
1408,flights,6:59 AM,10:34 AM
1409,businesstravellogue,6:59 AM,10:34 AM
1410,flylouisville,6:59 AM,10:34 AM
1411,flightstats,6:59 AM,10:34 AM
1412,quicktrip,6:59 AM,10:34 AM
1413,world-flight-tracker,6:59 AM,10:34 AM
1414,flightview,6:59 AM,10:34 AM
1415,panynj,6:59 AM,10:34 AM
1416,gofox,6:59 AM,10:34 AM
1417,foxbusiness,6:59 AM,10:34 AM
1418,allegiantair,6:59 AM,10:34 AM
1419,boston,6:59 AM,10:34 AM
1420,travelocity,6:59 AM,10:34 AM
1421,orbitz,6:59 AM,10:34 AM
1422,weather,6:59 AM,10:34 AM
1423,mia,6:59 AM,10:34 AM
1424,mytripandmore,6:59 AM,10:34 AM
1425,aa,8:35 AM,10:40 AM
1426,airtravelcenter,8:35 AM,10:40 AM
1427,myrateplan,8:35 AM,10:40 AM
1428,helloflight,8:35 AM,10:40 AM
1429,flytecomm,8:35 AM,10:40 AM
1430,flights,8:35 AM,10:40 AM
1431,businesstravellogue,8:35 AM,10:40 AM
1432,flylouisville,8:35 AM,10:40 AM
1433,flightstats,8:35 AM,10:40 AM
1434,quicktrip,8:35 AM,10:40 AM
1435,flightview,8:35 AM,10:40 AM
1436,panynj,8:35 AM,10:40 AM
1437,gofox,8:35 AM,10:40 AM
1438,foxbusiness,8:35 AM,10:40 AM
1439,allegiantair,8:35 AM,10:40 AM
1440,boston,8:35 AM,10:40 AM
1441,travelocity,8:35 AM,10:40 AM
1442,orbitz,8:35 AM,10:40 AM
1443,weather,8:35 AM,10:40 AM
1444,ord,8:35 AM,10:40 AM
1445,ifly,8:35 AM,10:40 AM
1446,mytripandmore,8:35 AM,10:40 AM
1447,CO,6:00 AM,10:20 AM
1448,airtravelcenter,6:00 AM,10:20 AM
1449,myrateplan,6:00 AM,10:20 AM
1450,helloflight,6:00 AM,10:20 AM
1451,flytecomm,6:00 AM,10:20 AM
1452,flights,6:00 AM,10:20 AM
1453,businesstravellogue,6:00 AM,10:20 AM
1454,flylouisville,6:00 AM,10:20 AM
1455,flightstats,6:00 AM,10:20 AM
1456,quicktrip,6:00 AM,10:20 AM
1457,flightview,6:00 AM,10:20 AM
1458,panynj,6:00 AM,10:20 AM
1459,gofox,6:00 AM,10:20 AM
1460,foxbusiness,6:00 AM,10:20 AM
1461,allegiantair,6:00 AM,10:20 AM
1462,boston,6:00 AM,10:20 AM
1463,travelocity,6:00 AM,10:20 AM
1464,orbitz,6:00 AM,10:20 AM
1465,weather,6:00 AM,10:20 AM
1466,ifly,6:00 AM,10:20 AM
1467,aa,3:35 PM,4:00 PM
1468,flightexplorer,3:35 PM,4:00 PM
1469,airtravelcenter,3:35 PM,4:00 PM
1470,myrateplan,3:35 PM,4:00 PM
1471,helloflight,3:35 PM,4:00 PM
1472,flytecomm,3:35 PM,4:00 PM
1473,flightaware,3:35 PM,4:00 PM
1474,flightaware,3:35 PM,4:00 PM
1475,wunderground,3:35 PM,4:00 PM
1476,wunderground,3:35 PM,4:00 PM
1477,flights,3:35 PM,4:00 PM
1478,businesstravellogue,3:35 PM,4:00 PM
1479,flylouisville,3:35 PM,4:00 PM
1480,flightstats,3:35 PM,4:00 PM
1481,quicktrip,3:35 PM,4:00 PM
1482,flightview,3:35 PM,4:00 PM
1483,panynj,3:35 PM,4:00 PM
1484,gofox,3:35 PM,4:00 PM
1485,foxbusiness,3:35 PM,4:00 PM
1486,allegiantair,3:35 PM,4:00 PM
1487,boston,3:35 PM,4:00 PM
1488,orbitz,3:35 PM,4:00 PM
1489,ord,3:35 PM,4:00 PM
1490,usatoday,3:35 PM,4:00 PM
1491,flightwise,3:35 PM,4:00 PM
1492,aa,7:15 AM,10:35 AM
1493,flightexplorer,7:15 AM,10:35 AM
1494,airtravelcenter,7:15 AM,10:35 AM
1495,myrateplan,7:15 AM,10:35 AM
1496,helloflight,7:15 AM,10:35 AM
1497,flytecomm,7:15 AM,10:35 AM
1498,flightaware,7:15 AM,10:35 AM
1499,wunderground,7:15 AM,10:35 AM
1500,flights,7:15 AM,10:35 AM
1501,businesstravellogue,7:15 AM,10:35 AM
1502,flylouisville,7:15 AM,10:35 AM
1503,flightstats,7:15 AM,10:35 AM
1504,quicktrip,7:15 AM,10:35 AM
1505,world-flight-tracker,7:15 AM,10:35 AM
1506,flightview,7:15 AM,10:35 AM
1507,panynj,7:15 AM,10:35 AM
1508,gofox,7:15 AM,10:35 AM
1509,foxbusiness,7:15 AM,10:35 AM
1510,allegiantair,7:15 AM,10:35 AM
1511,boston,7:15 AM,10:35 AM
1512,travelocity,7:15 AM,10:35 AM
1513,orbitz,7:15 AM,10:35 AM
1514,weather,7:15 AM,10:35 AM
1515,mco,7:15 AM,10:35 AM
1516,ifly,7:15 AM,10:35 AM
1517,flightwise,7:15 AM,10:35 AM
1518,aa,10:40 AM,2:59 PM
1519,airtravelcenter,10:40 AM,2:59 PM
1520,myrateplan,10:40 AM,2:59 PM
1521,helloflight,10:40 AM,2:59 PM
1522,flytecomm,10:40 AM,2:59 PM
1523,flightaware,10:40 AM,2:59 PM
1524,wunderground,10:40 AM,2:59 PM
1525,flights,10:40 AM,2:59 PM
1526,businesstravellogue,10:40 AM,2:59 PM
1527,flylouisville,10:40 AM,2:59 PM
1528,flightstats,10:40 AM,2:59 PM
1529,quicktrip,10:40 AM,2:59 PM
1530,flightview,10:40 AM,2:59 PM
1531,panynj,10:40 AM,2:59 PM
1532,gofox,10:40 AM,2:59 PM
1533,foxbusiness,10:40 AM,2:59 PM
1534,allegiantair,10:40 AM,2:59 PM
1535,boston,10:40 AM,2:59 PM
1536,travelocity,10:40 AM,2:59 PM
1537,orbitz,10:40 AM,2:59 PM
1538,weather,10:40 AM,2:59 PM
1539,dfw,10:40 AM,2:59 PM
1540,usatoday,10:40 AM,2:59 PM
1541,flightarrival,10:40 AM,2:59 PM
1542,aa,7:10 AM,9:35 AM
1543,flightexplorer,7:10 AM,9:35 AM
1544,airtravelcenter,7:10 AM,9:35 AM
1545,myrateplan,7:10 AM,9:35 AM
1546,helloflight,7:10 AM,9:35 AM
1547,flytecomm,7:10 AM,9:35 AM
1548,flightaware,7:10 AM,9:35 AM
1549,wunderground,7:10 AM,9:35 AM
1550,flights,7:10 AM,9:35 AM
1551,businesstravellogue,7:10 AM,9:35 AM
1552,flylouisville,7:10 AM,9:35 AM
1553,flightstats,7:10 AM,9:35 AM
1554,quicktrip,7:10 AM,9:35 AM
1555,world-flight-tracker,7:10 AM,9:35 AM
1556,flightview,7:10 AM,9:35 AM
1557,panynj,7:10 AM,9:35 AM
1558,gofox,7:10 AM,9:35 AM
1559,foxbusiness,7:10 AM,9:35 AM
1560,allegiantair,7:10 AM,9:35 AM
1561,boston,7:10 AM,9:35 AM
1562,travelocity,7:10 AM,9:35 AM
1563,orbitz,7:10 AM,9:35 AM
1564,weather,7:10 AM,9:35 AM
1565,ord,7:10 AM,9:35 AM
1566,mytripandmore,7:10 AM,9:35 AM
1567,flightwise,7:10 AM,9:35 AM
1568,ua,1:55 PM,7:53 PM
1569,airtravelcenter,1:55 PM,7:53 PM
1570,myrateplan,1:55 PM,7:53 PM
1571,helloflight,1:55 PM,7:53 PM
1572,flytecomm,1:55 PM,7:53 PM
1573,flights,1:55 PM,7:53 PM
1574,businesstravellogue,1:55 PM,7:53 PM
1575,flylouisville,1:55 PM,7:53 PM
1576,flightstats,1:55 PM,7:53 PM
1577,quicktrip,1:55 PM,7:53 PM
1578,flightview,1:55 PM,7:53 PM
1579,panynj,1:55 PM,7:53 PM
1580,gofox,1:55 PM,7:53 PM
1581,foxbusiness,1:55 PM,7:53 PM
1582,allegiantair,1:55 PM,7:53 PM
1583,boston,1:55 PM,7:53 PM
1584,travelocity,1:55 PM,7:53 PM
1585,orbitz,1:55 PM,7:53 PM
1586,weather,1:55 PM,7:53 PM
1587,ord,1:55 PM,7:53 PM
1588,usatoday,1:55 PM,7:53 PM
1589,aa,11:45 AM,2:00 PM
1590,flightexplorer,11:45 AM,2:00 PM
1591,airtravelcenter,11:45 AM,2:00 PM
1592,myrateplan,11:45 AM,2:00 PM
1593,helloflight,11:45 AM,2:00 PM
1594,flytecomm,11:45 AM,2:00 PM
1595,flights,11:45 AM,2:00 PM
1596,businesstravellogue,11:45 AM,2:00 PM
1597,flylouisville,11:45 AM,2:00 PM
1598,flightstats,11:45 AM,2:00 PM
1599,quicktrip,11:45 AM,2:00 PM
1600,flightview,11:45 AM,2:00 PM
1601,panynj,11:45 AM,2:00 PM
1602,gofox,11:45 AM,2:00 PM
1603,foxbusiness,11:45 AM,2:00 PM
1604,allegiantair,11:45 AM,2:00 PM
1605,boston,11:45 AM,2:00 PM
1606,travelocity,11:45 AM,2:00 PM
1607,orbitz,11:45 AM,2:00 PM
1608,weather,11:45 AM,2:00 PM
1609,ord,11:45 AM,2:00 PM
1610,mytripandmore,11:45 AM,2:00 PM
1611,flightarrival,11:45 AM,2:00 PM
1612,ua,2:30 PM,6:15 PM
1613,flightexplorer,2:30 PM,6:15 PM
1614,airtravelcenter,2:30 PM,6:15 PM
1615,myrateplan,2:30 PM,6:15 PM
1616,helloflight,2:30 PM,6:15 PM
1617,flytecomm,2:30 PM,6:15 PM
1618,flightaware,2:30 PM,6:15 PM
1619,wunderground,2:30 PM,6:15 PM
1620,flights,2:30 PM,6:15 PM
1621,businesstravellogue,2:30 PM,6:15 PM
1622,flylouisville,2:30 PM,6:15 PM
1623,flightstats,2:30 PM,6:15 PM
1624,quicktrip,2:30 PM,6:15 PM
1625,world-flight-tracker,2:30 PM,6:15 PM
1626,flightview,2:30 PM,6:15 PM
1627,panynj,2:30 PM,6:15 PM
1628,gofox,2:30 PM,6:15 PM
1629,foxbusiness,2:30 PM,6:15 PM
1630,allegiantair,2:30 PM,6:15 PM
1631,boston,2:30 PM,6:15 PM
1632,travelocity,2:30 PM,6:15 PM
1633,orbitz,2:30 PM,6:15 PM
1634,weather,2:30 PM,6:15 PM
1635,sfo,2:30 PM,6:15 PM
1636,usatoday,2:30 PM,6:15 PM
1637,mytripandmore,2:30 PM,6:15 PM
1638,flightarrival,2:30 PM,6:15 PM
1639,aa,11:50 AM,3:50 PM
1640,flightexplorer,11:50 AM,3:50 PM
1641,airtravelcenter,11:50 AM,3:50 PM
1642,myrateplan,11:50 AM,3:50 PM
1643,helloflight,11:50 AM,3:50 PM
1644,flytecomm,11:50 AM,3:50 PM
1645,flightaware,11:50 AM,3:50 PM
1646,wunderground,11:50 AM,3:50 PM
1647,flights,11:50 AM,3:50 PM
1648,businesstravellogue,11:50 AM,3:50 PM
1649,flylouisville,11:50 AM,3:50 PM
1650,flightstats,11:50 AM,3:50 PM
1651,quicktrip,11:50 AM,3:50 PM
1652,world-flight-tracker,11:50 AM,3:50 PM
1653,flightview,11:50 AM,3:50 PM
1654,panynj,11:50 AM,3:50 PM
1655,gofox,11:50 AM,3:50 PM
1656,foxbusiness,11:50 AM,3:50 PM
1657,allegiantair,11:50 AM,3:50 PM
1658,boston,11:50 AM,3:50 PM
1659,travelocity,11:50 AM,3:50 PM
1660,orbitz,11:50 AM,3:50 PM
1661,weather,11:50 AM,3:50 PM
1662,dfw,11:50 AM,3:50 PM
1663,phl,11:50 AM,3:50 PM
1664,ifly,11:50 AM,3:50 PM
1665,CO,4:00 PM,7:05 PM
1666,airtravelcenter,4:00 PM,7:05 PM
1667,myrateplan,4:00 PM,7:05 PM
1668,helloflight,4:00 PM,7:05 PM
1669,flytecomm,4:00 PM,7:05 PM
1670,flightaware,4:00 PM,7:05 PM
1671,wunderground,4:00 PM,7:05 PM
1672,flights,4:00 PM,7:05 PM
1673,businesstravellogue,4:00 PM,7:05 PM
1674,flylouisville,4:00 PM,7:05 PM
1675,flightstats,4:00 PM,7:05 PM
1676,quicktrip,4:00 PM,7:05 PM
1677,world-flight-tracker,4:00 PM,7:05 PM
1678,flightview,4:00 PM,7:05 PM
1679,panynj,4:00 PM,7:05 PM
1680,gofox,4:00 PM,7:05 PM
1681,foxbusiness,4:00 PM,7:05 PM
1682,allegiantair,4:00 PM,7:05 PM
1683,boston,4:00 PM,7:05 PM
1684,travelocity,4:00 PM,7:05 PM
1685,orbitz,4:00 PM,7:05 PM
1686,weather,4:00 PM,7:05 PM
1687,aa,4:00 PM,6:40 PM
1688,airtravelcenter,4:00 PM,6:40 PM
1689,myrateplan,4:00 PM,6:40 PM
1690,helloflight,4:00 PM,6:40 PM
1691,flytecomm,4:00 PM,6:40 PM
1692,flightaware,4:00 PM,6:40 PM
1693,wunderground,4:00 PM,6:40 PM
1694,flights,4:00 PM,6:40 PM
1695,businesstravellogue,4:00 PM,6:40 PM
1696,flylouisville,4:00 PM,6:40 PM
1697,flightstats,4:00 PM,6:40 PM
1698,quicktrip,4:00 PM,6:40 PM
1699,world-flight-tracker,4:00 PM,6:40 PM
1700,flightview,4:00 PM,6:40 PM
1701,panynj,4:00 PM,6:40 PM
1702,gofox,4:00 PM,6:40 PM
1703,foxbusiness,4:00 PM,6:40 PM
1704,allegiantair,4:00 PM,6:40 PM
1705,boston,4:00 PM,6:40 PM
1706,travelocity,4:00 PM,6:40 PM
1707,orbitz,4:00 PM,6:40 PM
1708,weather,4:00 PM,6:40 PM
1709,ord,4:00 PM,6:40 PM
1710,ifly,4:00 PM,6:40 PM
1711,usatoday,4:00 PM,6:40 PM
1712,mytripandmore,4:00 PM,6:40 PM
1713,flightwise,4:00 PM,6:40 PM
1714,flightarrival,4:00 PM,6:40 PM
1715,ua,4:25 PM,12:29 AM
1716,flightexplorer,4:25 PM,12:29 AM
1717,flightexplorer,4:25 PM,12:29 AM
1718,airtravelcenter,4:25 PM,12:29 AM
1719,myrateplan,4:25 PM,12:29 AM
1720,helloflight,4:25 PM,12:29 AM
1721,flytecomm,4:25 PM,12:29 AM
1722,flightaware,4:25 PM,12:29 AM
1723,wunderground,4:25 PM,12:29 AM
1724,flights,4:25 PM,12:29 AM
1725,businesstravellogue,4:25 PM,12:29 AM
1726,flylouisville,4:25 PM,12:29 AM
1727,flightstats,4:25 PM,12:29 AM
1728,quicktrip,4:25 PM,12:29 AM
1729,world-flight-tracker,4:25 PM,12:29 AM
1730,flightview,4:25 PM,12:29 AM
1731,panynj,4:25 PM,12:29 AM
1732,gofox,4:25 PM,12:29 AM
1733,foxbusiness,4:25 PM,12:29 AM
1734,allegiantair,4:25 PM,12:29 AM
1735,boston,4:25 PM,12:29 AM
1736,travelocity,4:25 PM,12:29 AM
1737,orbitz,4:25 PM,12:29 AM
1738,weather,4:25 PM,12:29 AM
1739,ifly,4:25 PM,12:29 AM
1740,usatoday,4:25 PM,12:29 AM
1741,mytripandmore,4:25 PM,12:29 AM
1742,flightarrival,4:25 PM,12:29 AM
1743,aa,11:55 PM,5:50 AM
1744,flightexplorer,11:55 PM,5:50 AM
1745,flightexplorer,11:55 PM,5:50 AM
1746,airtravelcenter,11:55 PM,5:50 AM
1747,myrateplan,11:55 PM,5:50 AM
1748,helloflight,11:55 PM,5:50 AM
1749,flytecomm,11:55 PM,5:50 AM
1750,flights,11:55 PM,5:50 AM
1751,businesstravellogue,11:55 PM,5:50 AM
1752,flylouisville,11:55 PM,5:50 AM
1753,flightstats,11:55 PM,5:50 AM
1754,quicktrip,11:55 PM,5:50 AM
1755,world-flight-tracker,11:55 PM,5:50 AM
1756,flightview,11:55 PM,5:50 AM
1757,panynj,11:55 PM,5:50 AM
1758,gofox,11:55 PM,5:50 AM
1759,foxbusiness,11:55 PM,5:50 AM
1760,allegiantair,11:55 PM,5:50 AM
1761,boston,11:55 PM,5:50 AM
1762,boston,11:55 PM,5:50 AM
1763,travelocity,11:55 PM,5:50 AM
1764,orbitz,11:55 PM,5:50 AM
1765,weather,11:55 PM,5:50 AM
1766,ord,11:55 PM,5:50 AM
1767,usatoday,11:55 PM,5:50 AM
1768,aa,7:10 AM,9:40 AM
1769,flightexplorer,7:10 AM,9:40 AM
1770,airtravelcenter,7:10 AM,9:40 AM
1771,myrateplan,7:10 AM,9:40 AM
1772,helloflight,7:10 AM,9:40 AM
1773,flytecomm,7:10 AM,9:40 AM
1774,flightaware,7:10 AM,9:40 AM
1775,wunderground,7:10 AM,9:40 AM
1776,flights,7:10 AM,9:40 AM
1777,businesstravellogue,7:10 AM,9:40 AM
1778,flylouisville,7:10 AM,9:40 AM
1779,flightstats,7:10 AM,9:40 AM
1780,quicktrip,7:10 AM,9:40 AM
1781,world-flight-tracker,7:10 AM,9:40 AM
1782,flightview,7:10 AM,9:40 AM
1783,panynj,7:10 AM,9:40 AM
1784,gofox,7:10 AM,9:40 AM
1785,foxbusiness,7:10 AM,9:40 AM
1786,allegiantair,7:10 AM,9:40 AM
1787,boston,7:10 AM,9:40 AM
1788,travelocity,7:10 AM,9:40 AM
1789,orbitz,7:10 AM,9:40 AM
1790,weather,7:10 AM,9:40 AM
1791,ord,7:10 AM,9:40 AM
1792,usatoday,7:10 AM,9:40 AM
1793,flightwise,7:10 AM,9:40 AM
1794,flightarrival,7:10 AM,9:40 AM
1795,aa,6:45 AM,7:45 AM
1796,flightexplorer,6:45 AM,7:45 AM
1797,airtravelcenter,6:45 AM,7:45 AM
1798,myrateplan,6:45 AM,7:45 AM
1799,helloflight,6:45 AM,7:45 AM
1800,flytecomm,6:45 AM,7:45 AM
1801,flightaware,6:45 AM,7:45 AM
1802,wunderground,6:45 AM,7:45 AM
1803,flights,6:45 AM,7:45 AM
1804,businesstravellogue,6:45 AM,7:45 AM
1805,flylouisville,6:45 AM,7:45 AM
1806,flightstats,6:45 AM,7:45 AM
1807,quicktrip,6:45 AM,7:45 AM
1808,world-flight-tracker,6:45 AM,7:45 AM
1809,flightview,6:45 AM,7:45 AM
1810,panynj,6:45 AM,7:45 AM
1811,gofox,6:45 AM,7:45 AM
1812,foxbusiness,6:45 AM,7:45 AM
1813,allegiantair,6:45 AM,7:45 AM
1814,boston,6:45 AM,7:45 AM
1815,travelocity,6:45 AM,7:45 AM
1816,orbitz,6:45 AM,7:45 AM
1817,weather,6:45 AM,7:45 AM
1818,mco,6:45 AM,7:45 AM
1819,usatoday,6:45 AM,7:45 AM
1820,mytripandmore,6:45 AM,7:45 AM
1821,flightarrival,6:45 AM,7:45 AM
1822,CO,9:15 AM,12:18 PM
1823,flightexplorer,9:15 AM,12:18 PM
1824,airtravelcenter,9:15 AM,12:18 PM
1825,myrateplan,9:15 AM,12:18 PM
1826,helloflight,9:15 AM,12:18 PM
1827,flytecomm,9:15 AM,12:18 PM
1828,flightaware,9:15 AM,12:18 PM
1829,wunderground,9:15 AM,12:18 PM
1830,flights,9:15 AM,12:18 PM
1831,businesstravellogue,9:15 AM,12:18 PM
1832,flylouisville,9:15 AM,12:18 PM
1833,flightstats,9:15 AM,12:18 PM
1834,quicktrip,9:15 AM,12:18 PM
1835,world-flight-tracker,9:15 AM,12:18 PM
1836,flightview,9:15 AM,12:18 PM
1837,panynj,9:15 AM,12:18 PM
1838,gofox,9:15 AM,12:18 PM
1839,foxbusiness,9:15 AM,12:18 PM
1840,allegiantair,9:15 AM,12:18 PM
1841,boston,9:15 AM,12:18 PM
1842,travelocity,9:15 AM,12:18 PM
1843,orbitz,9:15 AM,12:18 PM
1844,weather,9:15 AM,12:18 PM
1845,mco,9:15 AM,12:18 PM
1846,usatoday,9:15 AM,12:18 PM
1847,flightarrival,9:15 AM,12:18 PM
1848,ua,1:45 PM,8:27 AM
1849,airtravelcenter,1:45 PM,8:27 AM
1850,myrateplan,1:45 PM,8:27 AM
1851,helloflight,1:45 PM,8:27 AM
1852,flytecomm,1:45 PM,8:27 AM
1853,flights,1:45 PM,8:27 AM
1854,businesstravellogue,1:45 PM,8:27 AM
1855,flylouisville,1:45 PM,8:27 AM
1856,flightview,1:45 PM,8:27 AM
1857,panynj,1:45 PM,8:27 AM
1858,gofox,1:45 PM,8:27 AM
1859,foxbusiness,1:45 PM,8:27 AM
1860,allegiantair,1:45 PM,8:27 AM
1861,boston,1:45 PM,8:27 AM
1862,travelocity,1:45 PM,8:27 AM
1863,orbitz,1:45 PM,8:27 AM
1864,weather,1:45 PM,8:27 AM
1865,flightarrival,1:45 PM,8:27 AM
1866,ua,2:55 PM,5:00 PM
1867,airtravelcenter,2:55 PM,5:00 PM
1868,myrateplan,2:55 PM,5:00 PM
1869,helloflight,2:55 PM,5:00 PM
1870,flytecomm,2:55 PM,5:00 PM
1871,flights,2:55 PM,5:00 PM
1872,businesstravellogue,2:55 PM,5:00 PM
1873,flylouisville,2:55 PM,5:00 PM
1874,flightstats,2:55 PM,5:00 PM
1875,quicktrip,2:55 PM,5:00 PM
1876,flightview,2:55 PM,5:00 PM
1877,panynj,2:55 PM,5:00 PM
1878,gofox,2:55 PM,5:00 PM
1879,foxbusiness,2:55 PM,5:00 PM
1880,allegiantair,2:55 PM,5:00 PM
1881,boston,2:55 PM,5:00 PM
1882,travelocity,2:55 PM,5:00 PM
1883,orbitz,2:55 PM,5:00 PM
1884,weather,2:55 PM,5:00 PM
1885,ifly,2:55 PM,5:00 PM
1886,flightarrival,2:55 PM,5:00 PM
1887,ua,8:15 AM,10:06 AM
1888,airtravelcenter,8:15 AM,10:06 AM
1889,myrateplan,8:15 AM,10:06 AM
1890,helloflight,8:15 AM,10:06 AM
1891,flytecomm,8:15 AM,10:06 AM
1892,flights,8:15 AM,10:06 AM
1893,businesstravellogue,8:15 AM,10:06 AM
1894,flylouisville,8:15 AM,10:06 AM
1895,flightstats,8:15 AM,10:06 AM
1896,quicktrip,8:15 AM,10:06 AM
1897,flightview,8:15 AM,10:06 AM
1898,panynj,8:15 AM,10:06 AM
1899,gofox,8:15 AM,10:06 AM
1900,foxbusiness,8:15 AM,10:06 AM
1901,allegiantair,8:15 AM,10:06 AM
1902,boston,8:15 AM,10:06 AM
1903,travelocity,8:15 AM,10:06 AM
1904,orbitz,8:15 AM,10:06 AM
1905,weather,8:15 AM,10:06 AM
1906,usatoday,8:15 AM,10:06 AM
1907,ua,7:53 AM,1:39 PM
1908,airtravelcenter,7:53 AM,1:39 PM
1909,myrateplan,7:53 AM,1:39 PM
1910,helloflight,7:53 AM,1:39 PM
1911,flytecomm,7:53 AM,1:39 PM
1912,flights,7:53 AM,1:39 PM
1913,businesstravellogue,7:53 AM,1:39 PM
1914,flylouisville,7:53 AM,1:39 PM
1915,flightstats,7:53 AM,1:39 PM
1916,quicktrip,7:53 AM,1:39 PM
1917,flightview,7:53 AM,1:39 PM
1918,panynj,7:53 AM,1:39 PM
1919,gofox,7:53 AM,1:39 PM
1920,foxbusiness,7:53 AM,1:39 PM
1921,allegiantair,7:53 AM,1:39 PM
1922,boston,7:53 AM,1:39 PM
1923,travelocity,7:53 AM,1:39 PM
1924,orbitz,7:53 AM,1:39 PM
1925,weather,7:53 AM,1:39 PM
1926,usatoday,7:53 AM,1:39 PM
1927,flightarrival,7:53 AM,1:39 PM
1928,CO,5:25 PM,8:22 PM
