id,flight,act_dep_time,act_arr_time
1009,AA-2268-PHX-ORD,7:10 AM,11:06 AM
1010,AA-2268-PHX-ORD,7:23 AM,11:04 AM
1011,AA-2268-PHX-ORD,,
1012,AA-2268-PHX-ORD,7:23 AM,11:07 AM
1013,AA-2268-PHX-ORD,7:23 AM,11:04 AM
1014,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1015,CO-1250-MIA-IAH,,
1016,CO-1250-MIA-IAH,,
1017,CO-1250-MIA-IAH,,
1018,CO-1250-MIA-IAH,,
1019,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1020,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1021,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1022,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1023,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1024,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1025,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1026,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1027,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1028,CO-1250-MIA-IAH,3:17 PM,4:59 PM
1029,CO-1250-MIA-IAH,3:17 PM,4:55 PM
1030,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1031,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1032,CO-1250-MIA-IAH,,
1033,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1034,CO-1250-MIA-IAH,3:17 PM,4:55 PM
1035,CO-1250-MIA-IAH,3:01 PM,4:59 PM
1036,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1037,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1038,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1039,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1040,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1041,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1042,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1043,AA-1221-MCO-ORD,8:23 PM,9:47 PM
1044,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1045,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1046,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1047,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1048,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1049,AA-1221-MCO-ORD,8:23 PM,9:53 PM
1050,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1051,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1052,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1053,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1054,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1055,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1056,AA-1221-MCO-ORD,8:01 PM,9:53 PM
1057,AA-1221-MCO-ORD,8:01 PM,9:53 PM
1058,AA-1221-MCO-ORD,,
1059,AA-1221-MCO-ORD,,
1060,AA-1221-MCO-ORD,,
1061,AA-1221-MCO-ORD,8:23 PM,9:49 PM
1062,AA-1221-MCO-ORD,8:01 PM,9:53 PM
1063,AA-1221-MCO-ORD,,
1064,AA-271-MIA-LAX,11:52 AM,2:27 PM
1065,AA-271-MIA-LAX,11:52 AM,2:21 PM
1066,AA-271-MIA-LAX,11:52 AM,2:21 PM
1067,AA-271-MIA-LAX,11:52 AM,2:21 PM
1068,AA-271-MIA-LAX,11:52 AM,2:21 PM
1069,AA-271-MIA-LAX,11:52 AM,2:21 PM
1070,AA-271-MIA-LAX,11:52 AM,2:21 PM
1071,AA-271-MIA-LAX,11:52 AM,2:21 PM
1072,AA-271-MIA-LAX,11:52 AM,2:27 PM
1073,AA-271-MIA-LAX,11:52 AM,2:27 PM
1074,AA-271-MIA-LAX,11:52 AM,2:27 PM
1075,AA-271-MIA-LAX,11:52 AM,2:27 PM
1076,AA-271-MIA-LAX,11:52 AM,2:27 PM
1077,AA-271-MIA-LAX,11:52 AM,2:27 PM
1078,AA-271-MIA-LAX,11:52 AM,2:27 PM
1079,AA-271-MIA-LAX,11:52 AM,2:27 PM
1080,AA-271-MIA-LAX,11:52 AM,2:27 PM
1081,AA-271-MIA-LAX,11:52 AM,2:27 PM
1082,AA-271-MIA-LAX,11:52 AM,2:27 PM
1083,AA-271-MIA-LAX,11:52 AM,2:18 PM
1084,AA-271-MIA-LAX,11:33 AM,2:27 PM
1085,AA-271-MIA-LAX,11:33 AM,2:27 PM
1086,AA-271-MIA-LAX,11:52 AM,2:17 PM
1087,AA-271-MIA-LAX,11:33 AM,2:27 PM
1088,AA-271-MIA-LAX,11:52 AM,2:17 PM
1089,UA-414-LAX-SFO,5:56 AM,7:17 AM
1090,UA-414-LAX-SFO,6:09 AM,7:04 AM
1091,UA-414-LAX-SFO,6:10 AM,7:04 AM
1092,UA-414-LAX-SFO,6:10 AM,7:04 AM
1093,UA-414-LAX-SFO,6:10 AM,7:04 AM
1094,UA-414-LAX-SFO,6:10 AM,7:04 AM
1095,UA-414-LAX-SFO,5:56 AM,7:17 AM
1096,UA-414-LAX-SFO,5:56 AM,7:17 AM
1097,UA-414-LAX-SFO,5:56 AM,7:17 AM
1098,UA-414-LAX-SFO,5:56 AM,7:17 AM
1099,UA-414-LAX-SFO,5:56 AM,7:17 AM
1100,UA-414-LAX-SFO,6:10 AM,7:17 AM
1101,UA-414-LAX-SFO,6:10 AM,7:17 AM
1102,UA-414-LAX-SFO,6:10 AM,7:17 AM
1103,UA-414-LAX-SFO,6:10 AM,7:17 AM
1104,UA-414-LAX-SFO,6:10 AM,7:17 AM
1105,UA-414-LAX-SFO,6:10 AM,7:10 AM
1106,UA-414-LAX-SFO,6:09 AM,7:17 AM
1107,UA-414-LAX-SFO,6:09 AM,7:17 AM
1108,UA-414-LAX-SFO,6:09 AM,7:17 AM
1109,UA-414-LAX-SFO,,
1110,UA-414-LAX-SFO,,
1111,UA-414-LAX-SFO,6:10 AM,7:10 AM
1112,UA-414-LAX-SFO,,
1113,CO-47-IAH-LAX,8:25 AM,9:52 PM
1114,CO-47-IAH-LAX,,
1115,CO-47-IAH-LAX,,
1116,CO-47-IAH-LAX,,
1117,CO-47-IAH-LAX,,
1118,CO-47-IAH-LAX,7:27 PM,8:46 PM
1119,CO-47-IAH-LAX,7:27 PM,8:46 PM
1120,CO-47-IAH-LAX,8:25 PM,8:46 PM
1121,CO-47-IAH-LAX,8:25 PM,8:46 PM
1122,CO-47-IAH-LAX,8:25 PM,8:46 PM
1123,CO-47-IAH-LAX,8:25 PM,9:52 PM
1124,CO-47-IAH-LAX,8:25 PM,9:52 PM
1125,CO-47-IAH-LAX,8:36 PM,9:38 PM
1126,CO-47-IAH-LAX,8:36 PM,9:38 PM
1127,CO-47-IAH-LAX,8:36 PM,9:38 PM
1128,CO-47-IAH-LAX,8:36 PM,9:38 PM
1129,CO-47-IAH-LAX,8:36 PM,9:38 PM
1130,CO-47-IAH-LAX,8:36 PM,9:38 PM
1131,CO-47-IAH-LAX,8:25 PM,
1132,CO-47-IAH-LAX,8:25 PM,
1133,CO-47-IAH-LAX,7:27 PM,8:46 PM
1134,UA-3373-IAD-PHL,8:26 AM,9:13 AM
1135,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1136,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1137,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1138,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1139,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1140,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1141,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1142,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1143,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1144,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1145,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1146,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1147,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1148,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1149,UA-3373-IAD-PHL,8:37 AM,9:13 AM
1150,UA-3373-IAD-PHL,8:37 AM,9:11 AM
1151,UA-3373-IAD-PHL,8:35 AM,9:13 AM
1152,UA-3373-IAD-PHL,,
1153,UA-3373-IAD-PHL,,
1154,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1155,UA-3373-IAD-PHL,8:26 PM,9:13 AM
1156,UA-3373-IAD-PHL,,
1157,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1158,AA-2525-DFW-MIA,7:40 AM,10:43 AM
1159,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1160,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1161,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1162,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1163,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1164,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1165,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1166,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1167,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1168,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1169,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1170,AA-2525-DFW-MIA,7:39 AM,11:06 AM
1171,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1172,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1173,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1174,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1175,AA-2525-DFW-MIA,7:40 AM,11:06 AM
1176,AA-2525-DFW-MIA,7:40 AM,10:53 AM
1177,AA-2525-DFW-MIA,7:22 AM,11:06 AM
1178,AA-2525-DFW-MIA,7:22 AM,11:06 AM
1179,AA-2525-DFW-MIA,7:40 AM,10:52 AM
1180,AA-2525-DFW-MIA,,11:06 AM
1181,AA-2525-DFW-MIA,7:22 AM,11:06 AM
1182,AA-2525-DFW-MIA,7:39 AM,10:43 AM
1183,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1184,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1185,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1186,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1187,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1188,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1189,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1190,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1191,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1192,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1193,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1194,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1195,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1196,AA-1664-MIA-ATL,10:18 AM,11:56 AM
1197,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1198,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1199,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1200,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1201,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1202,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1203,AA-1664-MIA-ATL,10:10 AM,11:56 AM
1204,AA-1664-MIA-ATL,10:10 AM,11:56 AM
1205,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1206,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1207,AA-1664-MIA-ATL,10:10 AM,11:56 AM
1208,AA-1664-MIA-ATL,10:19 AM,11:50 AM
1209,CO-16-LAX-EWR,10:20 AM,6:34 PM
1210,CO-16-LAX-EWR,,
1211,CO-16-LAX-EWR,,
1212,CO-16-LAX-EWR,,
1213,CO-16-LAX-EWR,,
1214,CO-16-LAX-EWR,10:20 AM,6:34 PM
1215,CO-16-LAX-EWR,10:20 AM,6:34 PM
1216,CO-16-LAX-EWR,10:20 AM,6:34 PM
1217,CO-16-LAX-EWR,10:20 AM,6:34 PM
1218,CO-16-LAX-EWR,10:20 AM,6:34 PM
1219,CO-16-LAX-EWR,10:37 AM,6:34 PM
1220,CO-16-LAX-EWR,10:37 AM,6:34 PM
1221,CO-16-LAX-EWR,10:37 AM,6:34 PM
1222,CO-16-LAX-EWR,10:37 AM,6:34 PM
1223,CO-16-LAX-EWR,10:37 AM,6:34 PM
1224,CO-16-LAX-EWR,10:37 AM,6:13 PM
1225,CO-16-LAX-EWR,10:20 AM,6:34 PM
1226,CO-16-LAX-EWR,,
1227,CO-16-LAX-EWR,10:20 AM,6:34 PM
1228,CO-16-LAX-EWR,,
1229,CO-16-LAX-EWR,,
1230,AA-484-DFW-MIA,4:29 PM,7:39 PM
1231,AA-484-DFW-MIA,4:30 PM,7:37 PM
1232,AA-484-DFW-MIA,4:29 PM,7:37 PM
1233,AA-484-DFW-MIA,4:29 PM,7:37 PM
1234,AA-484-DFW-MIA,4:29 PM,7:37 PM
1235,AA-484-DFW-MIA,4:29 PM,7:37 PM
1236,AA-484-DFW-MIA,4:29 PM,7:37 PM
1237,AA-484-DFW-MIA,4:29 PM,7:37 PM
1238,AA-484-DFW-MIA,4:29 PM,7:39 PM
1239,AA-484-DFW-MIA,4:29 PM,7:39 PM
1240,AA-484-DFW-MIA,4:29 PM,7:39 PM
1241,AA-484-DFW-MIA,4:29 PM,7:39 PM
1242,AA-484-DFW-MIA,4:29 PM,7:39 PM
1243,AA-484-DFW-MIA,4:29 PM,7:39 PM
1244,AA-484-DFW-MIA,4:30 PM,7:39 PM
1245,AA-484-DFW-MIA,4:30 PM,7:39 PM
1246,AA-484-DFW-MIA,4:30 PM,7:39 PM
1247,AA-484-DFW-MIA,4:30 PM,7:39 PM
1248,AA-484-DFW-MIA,4:30 PM,7:39 PM
1249,AA-484-DFW-MIA,12:00 AM,7:35 PM
1250,AA-484-DFW-MIA,.,7:39 PM
1251,AA-484-DFW-MIA,4:16 PM,7:39 PM
1252,AA-484-DFW-MIA,,
1253,AA-484-DFW-MIA,,
1254,AA-484-DFW-MIA,,7:39 PM
1255,AA-484-DFW-MIA,,
1256,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1257,CO-1694-LAX-IAH,,
1258,CO-1694-LAX-IAH,,
1259,CO-1694-LAX-IAH,,
1260,CO-1694-LAX-IAH,,
1261,CO-1694-LAX-IAH,7:25 PM,12:02 AM
1262,CO-1694-LAX-IAH,7:25 PM,12:02 AM
1263,CO-1694-LAX-IAH,,
1264,CO-1694-LAX-IAH,,
1265,CO-1694-LAX-IAH,,
1266,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1267,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1268,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1269,CO-1694-LAX-IAH,,
1270,CO-1694-LAX-IAH,,
1271,CO-1694-LAX-IAH,,
1272,CO-1694-LAX-IAH,,
1273,CO-1694-LAX-IAH,,
1274,CO-1694-LAX-IAH,,
1275,CO-1694-LAX-IAH,Dec 01 - Contact Airline,Dec 02 - Contact Airline
1276,CO-1694-LAX-IAH,,
1277,CO-1694-LAX-IAH,,
1278,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1279,CO-1694-LAX-IAH,,
1280,CO-1694-LAX-IAH,7:25 PM,12:02 AM
1281,CO-1694-LAX-IAH,7:15 PM,12:21 AM
1282,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1283,CO-1561-PHX-IAH,8:17 AM,11:27 AM
1284,CO-1561-PHX-IAH,,
1285,CO-1561-PHX-IAH,,
1286,CO-1561-PHX-IAH,,
1287,CO-1561-PHX-IAH,,
1288,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1289,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1290,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1291,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1292,CO-1561-PHX-IAH,8:00 PM,11:32 AM
1293,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1294,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1295,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1296,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1297,CO-1561-PHX-IAH,8:18 AM,11:32 AM
1298,CO-1561-PHX-IAH,8:18 AM,11:26 AM
1299,CO-1561-PHX-IAH,8:00 AM,11:32 AM
1300,CO-1561-PHX-IAH,8:00 AM,11:32 AM
1301,CO-1561-PHX-IAH,,
1302,CO-1561-PHX-IAH,8:18 AM,11:26 AM
1303,UA-2726-FLL-PHL,4:00 PM,6:28 PM
1304,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1305,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1306,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1307,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1308,UA-2726-FLL-PHL,4:10 PM,6:23 PM
1309,UA-2726-FLL-PHL,4:10 PM,6:23 PM
1310,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1311,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1312,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1313,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1314,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1315,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1316,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1317,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1318,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1319,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1320,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1321,UA-2726-FLL-PHL,4:10 PM,6:25 PM
1322,UA-2726-FLL-PHL,Dec 01 - Contact Airline,Dec 01 - Contact Airline
1323,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1324,UA-2726-FLL-PHL,,
1325,UA-2726-FLL-PHL,3:58 PM,6:28 PM
1326,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1327,AA-3809-PHX-LAX,6:11 AM,6:13 AM
1328,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1329,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1330,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1331,AA-3809-PHX-LAX,6:11 AM,6:15 AM
1332,AA-3809-PHX-LAX,6:10 AM,6:09 AM
1333,AA-3809-PHX-LAX,6:10 AM,6:09 AM
1334,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1335,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1336,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1337,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1338,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1339,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1340,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1341,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1342,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1343,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1344,AA-3809-PHX-LAX,6:11 AM,6:19 AM
1345,AA-3809-PHX-LAX,6:11 AM,6:07 AM
1346,AA-3809-PHX-LAX,5:56 AM,6:19 AM
1347,AA-3809-PHX-LAX,5:56 AM,6:19 AM
1348,AA-3809-PHX-LAX,,
1349,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1350,AA-3809-PHX-LAX,,
1351,AA-3809-PHX-LAX,6:10 AM,6:09 AM
1352,AA-3809-PHX-LAX,6:10 AM,6:19 AM
1353,AA-2312-DFW-DTW,,
1354,AA-2312-DFW-DTW,,
1355,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1356,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1357,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1358,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1359,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1360,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1361,AA-2312-DFW-DTW,,
1362,AA-2312-DFW-DTW,,
1363,AA-2312-DFW-DTW,,
1364,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1365,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1366,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1367,AA-2312-DFW-DTW,,
1368,AA-2312-DFW-DTW,,
1369,AA-2312-DFW-DTW,,
1370,AA-2312-DFW-DTW,,
1371,AA-2312-DFW-DTW,,
1372,AA-2312-DFW-DTW,,Not Available
1373,AA-2312-DFW-DTW,,Dec 01 - Not Available
1374,AA-2312-DFW-DTW,,
1375,AA-2312-DFW-DTW,8:44 PM,11:54 PM
1376,AA-2312-DFW-DTW,,
1377,AA-2312-DFW-DTW,,
1378,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1379,AA-2312-DFW-DTW,8:29 PM,11:35 PM
1380,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1381,CO-1088-CLE-IAH,,
1382,CO-1088-CLE-IAH,,
1383,CO-1088-CLE-IAH,,
1384,CO-1088-CLE-IAH,,
1385,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1386,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1387,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1388,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1389,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1390,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1391,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1392,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1393,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1394,CO-1088-CLE-IAH,9:01 AM,10:56 AM
1395,CO-1088-CLE-IAH,9:01 AM,10:47 AM
1396,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1397,CO-1088-CLE-IAH,8:40 AM,10:56 AM
1398,CO-1088-CLE-IAH,,
1399,CO-1088-CLE-IAH,9:01 AM,10:47 AM
1400,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1401,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1402,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1403,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1404,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1405,AA-1165-JFK-MIA,7:23 AM,9:45 AM
1406,AA-1165-JFK-MIA,7:22 AM,9:45 AM
1407,AA-1165-JFK-MIA,7:22 AM,9:45 AM
1408,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1409,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1410,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1411,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1412,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1413,AA-1165-JFK-MIA,7:22 AM,10:04 AM
1414,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1415,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1416,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1417,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1418,AA-1165-JFK-MIA,7:23 AM,10:04 AM
1419,AA-1165-JFK-MIA,7:23 AM,9:58 AM
1420,AA-1165-JFK-MIA,6:56 AM,10:04 AM
1421,AA-1165-JFK-MIA,6:56 AM,10:04 AM
1422,AA-1165-JFK-MIA,7:23 AM,9:56 AM
1423,AA-1165-JFK-MIA,,10:08 AM
1424,AA-1165-JFK-MIA,6:56 AM,10:04 AM
1425,AA-415-BOS-ORD,8:56 AM,10:16 AM
1426,AA-415-BOS-ORD,8:55 AM,10:12 AM
1427,AA-415-BOS-ORD,8:55 AM,10:12 AM
1428,AA-415-BOS-ORD,8:55 AM,10:12 AM
1429,AA-415-BOS-ORD,8:55 AM,10:12 AM
1430,AA-415-BOS-ORD,8:56 AM,10:16 AM
1431,AA-415-BOS-ORD,8:56 AM,10:16 AM
1432,AA-415-BOS-ORD,8:56 AM,10:16 AM
1433,AA-415-BOS-ORD,8:56 AM,10:16 AM
1434,AA-415-BOS-ORD,8:56 AM,10:16 AM
1435,AA-415-BOS-ORD,8:56 AM,10:10 AM
1436,AA-415-BOS-ORD,8:56 AM,10:10 AM
1437,AA-415-BOS-ORD,8:56 AM,10:10 AM
1438,AA-415-BOS-ORD,8:56 AM,10:10 AM
1439,AA-415-BOS-ORD,8:56 AM,10:10 AM
1440,AA-415-BOS-ORD,8:56 AM,10:10 AM
1441,AA-415-BOS-ORD,8:32 AM,10:16 AM
1442,AA-415-BOS-ORD,8:32 AM,10:16 AM
1443,AA-415-BOS-ORD,,
1444,AA-415-BOS-ORD,,
1445,AA-415-BOS-ORD,8:56 AM,10:16 AM
1446,AA-415-BOS-ORD,8:32 AM,10:16 AM
1447,CO-89-IAH-EWR,6:02 AM,10:27 AM
1448,CO-89-IAH-EWR,,
1449,CO-89-IAH-EWR,,
1450,CO-89-IAH-EWR,,
1451,CO-89-IAH-EWR,,
1452,CO-89-IAH-EWR,6:02 AM,10:27 AM
1453,CO-89-IAH-EWR,6:02 AM,10:27 AM
1454,CO-89-IAH-EWR,6:02 AM,10:27 AM
1455,CO-89-IAH-EWR,6:02 AM,10:27 AM
1456,CO-89-IAH-EWR,6:02 AM,10:27 AM
1457,CO-89-IAH-EWR,6:17 AM,10:27 AM
1458,CO-89-IAH-EWR,6:17 AM,10:27 AM
1459,CO-89-IAH-EWR,6:17 AM,10:27 AM
1460,CO-89-IAH-EWR,6:17 AM,10:27 AM
1461,CO-89-IAH-EWR,6:17 AM,10:27 AM
1462,CO-89-IAH-EWR,6:17 AM,10:18 AM
1463,CO-89-IAH-EWR,6:02 AM,10:27 AM
1464,CO-89-IAH-EWR,6:02 AM,10:27 AM
1465,CO-89-IAH-EWR,,
1466,CO-89-IAH-EWR,6:02 AM,10:27 AM
1467,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1468,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1469,AA-4330-CVG-ORD,,
1470,AA-4330-CVG-ORD,,
1471,AA-4330-CVG-ORD,,
1472,AA-4330-CVG-ORD,,
1473,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1474,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1475,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1476,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1477,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1478,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1479,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1480,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1481,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1482,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1483,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1484,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1485,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1486,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1487,AA-4330-CVG-ORD,3:36 PM,3:25 PM
1488,AA-4330-CVG-ORD,3:27 PM,3:33 PM
1489,AA-4330-CVG-ORD,,
1490,AA-4330-CVG-ORD,3:36 PM,3:33 PM
1491,AA-4330-CVG-ORD,3:36 PM,3:26 PM
1492,AA-1434-DFW-MCO,7:21 AM,10:36 AM
1493,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1494,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1495,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1496,AA-1434-DFW-MCO,7:22 AM,10:34 AM
1497,AA-1434-DFW-MCO,7:22 AM,10:34 AM
